property,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5606000233,20150424,1.00e+6,5,2.75,1510,5700,2,0,1,4,7,1510,0,1946,0,98105,47.6653,-122.27,2190,5700
1445200190,20150424,2.85e+5,2,1.5,1160,982,2,0,0,3,7,890,270,2006,0,98155,47.7675,-122.315,1160,1008
3260570290,20150424,5.50e+5,4,3.5,3420,4751,2,0,0,3,10,3420,0,2003,0,98055,47.4734,-122.193,3490,5700
8691310420,20150424,6.35e+5,4,2.5,2500,10215,2,0,0,3,9,2500,0,1998,0,98075,47.5912,-121.986,2890,10240
5101400934,20150424,4.50e+5,2,1,810,4368,1,0,0,3,6,810,0,1958,0,98115,47.6915,-122.312,1890,5253
1721801010,20150424,3.02e+5,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,98146,47.508,-122.337,830,6120
2723069146,20150424,6.60e+5,4,2.5,3170,186436,2,0,0,3,9,3170,0,2000,0,98038,47.4475,-122.034,3250,215186
9264900350,20150424,2.85e+5,3,2.25,1840,9040,1,0,0,3,8,1370,470,1979,0,98023,47.3144,-122.339,1870,8992
7436900060,20150424,4.40e+5,3,1,1410,8925,1,0,0,3,7,1410,0,1958,0,98052,47.6782,-122.162,1330,8925
8859000045,20150424,5.45e+5,4,2.75,2180,8480,1,0,3,4,7,1210,970,1959,0,98146,47.4961,-122.366,2240,8497
6669020640,20150424,3.37e+5,3,1.75,2310,7680,1,0,0,4,8,1410,900,1978,0,98032,47.3743,-122.285,2080,7680
9560500105,20150424,9.57e+5,4,2.25,2860,11545,1,0,0,4,8,1430,1430,1966,0,98005,47.588,-122.168,2190,11396
1432900310,20150424,3.20e+5,4,1.5,2020,8474,1,0,0,5,7,1010,1010,1962,0,98058,47.4579,-122.17,1720,8166
7300400320,20150424,3.40e+5,4,2.5,2810,6481,2,0,0,3,9,2810,0,1998,0,98092,47.333,-122.172,2660,6958
1604590230,20150424,8.00e+5,4,2.5,2900,18303,2,0,0,4,10,2900,0,1994,0,98075,47.5981,-122.03,2900,18303
2789000120,20150424,3.35e+5,2,1,1800,8900,1,0,0,3,6,900,900,1945,0,98168,47.51,-122.323,2040,10450
6909200355,20150424,8.30e+5,5,3.5,2880,3750,2,0,2,3,8,2270,610,2001,0,98144,47.5905,-122.292,2060,4000
1923000150,20150424,7.54e+5,5,3.5,3020,15305,2,0,0,3,10,2230,790,1978,0,98040,47.5627,-122.216,3680,14486
1240100065,20150424,8.08e+5,4,2.5,3190,24170,2,0,0,3,10,3190,0,2002,0,98074,47.6209,-122.052,2110,26321
3876001330,20150424,4.30e+5,4,1.5,1810,7200,1,0,0,3,7,1810,0,1966,0,98034,47.7207,-122.186,2060,7200
3826500290,20150424,3.39e+5,3,2.25,1970,7210,1,0,0,4,8,1380,590,1978,0,98030,47.3821,-122.171,1970,7350
7200179,20150424,1.75e+5,2,1,840,12750,1,0,0,3,6,840,0,1925,0,98055,47.484,-122.211,1480,6969
6072650250,20150424,5.55e+5,4,2.25,2220,8125,1,0,0,4,8,1450,770,1965,0,98006,47.5429,-122.177,1980,8700
7515000035,20150424,3.95e+5,2,1,1060,5754,1,0,0,4,6,1060,0,1917,0,98117,47.6931,-122.372,1460,7200
8563000110,20150424,4.27e+5,4,1.75,1460,9750,1,0,0,4,7,1460,0,1967,0,98008,47.6205,-122.102,1820,9840
9169600043,20150424,7.65e+5,3,1.75,2190,6450,1,0,0,3,8,1480,710,1957,0,98136,47.5284,-122.391,2190,6450
1102001055,20150424,5.18e+5,3,1,1270,6612,1.5,0,3,3,7,1270,0,1927,0,98118,47.5433,-122.264,2100,7680
2420069042,20150424,2.40e+5,3,2,1553,6550,1,0,0,3,7,1553,0,1900,2001,98022,47.2056,-121.994,1010,10546
3124089060,20150424,2.82e+5,3,1,1250,13503,1.5,0,0,4,6,1250,0,1931,0,98065,47.526,-121.829,1450,13503
7893802670,20150424,2.80e+5,3,3.25,2240,5000,2,0,0,3,9,1540,700,1989,0,98198,47.4114,-122.334,1800,7500
3274800505,20150424,5.02e+5,3,2.5,1600,3073,3,0,0,3,8,1600,0,2009,0,98144,47.5934,-122.298,1130,2921
7853280250,20150424,8.21e+5,5,3.25,3860,9387,2,0,2,3,9,3860,0,2006,0,98065,47.538,-121.858,3860,8979
3276930270,20150425,8.18e+5,4,2.5,2910,35679,2,0,0,4,9,2910,0,1987,0,98075,47.5859,-121.991,2720,36728
7300410060,20150425,3.03e+5,3,2.5,1850,4957,2,0,0,3,8,1850,0,1999,0,98092,47.3311,-122.17,2400,6367
1300301840,20150425,1.22e+6,4,2.25,2570,9600,2.5,0,0,4,9,2570,0,1962,0,98040,47.5791,-122.241,2570,13200
6632300040,20150425,3.27e+5,2,1,1140,7435,1,0,0,3,7,1140,0,1952,1990,98125,47.73,-122.31,1320,9385
7986401205,20150425,5.30e+5,2,1,760,3000,1,0,0,3,6,760,0,1922,0,98107,47.6633,-122.357,1630,3600
7527000020,20150425,7.92e+5,3,2.5,2250,19270,2,0,0,3,8,2250,0,1999,0,98074,47.6569,-122.088,2940,19541
9477710160,20150426,4.25e+5,3,1.75,1560,9452,1,0,0,4,8,1560,0,1974,0,98056,47.5197,-122.18,2200,9985
3125079062,20150426,5.89e+5,3,2.5,2660,206480,1,0,0,3,8,2660,0,1989,0,98024,47.6042,-121.956,2660,206736
5727500102,20150426,1.95e+5,3,1,1280,6967,1.5,0,0,3,7,1280,0,1949,0,98155,47.7512,-122.329,1280,7245
8682230590,20150426,8.00e+5,2,2.5,2395,6143,1,0,0,3,8,2395,0,2003,0,98053,47.7114,-122.029,2170,6162
5648600010,20150426,2.90e+5,3,2.5,1580,6860,2,0,0,3,7,1580,0,1995,0,98055,47.4447,-122.188,1580,7050
1332700200,20150426,3.59e+5,3,2.25,1950,1968,2,0,0,4,7,1160,790,1979,0,98056,47.5179,-122.195,1950,1968
3131200640,20150427,7.00e+5,4,2,1830,4590,2,0,0,3,8,1830,0,1908,0,98105,47.6593,-122.327,1650,4590
8682261070,20150427,5.75e+5,2,2,1680,6194,1,0,0,3,8,1680,0,2004,0,98053,47.7136,-122.03,1900,5850
3582200200,20150427,4.55e+5,3,1,2400,17239,1,0,0,4,7,1890,510,1940,0,98028,47.75,-122.245,2390,7350
5700000340,20150427,7.00e+5,3,2,2130,4299,1.5,0,0,4,7,1680,450,1922,0,98144,47.5779,-122.294,2040,4548
7920100025,20150427,4.50e+5,2,1,740,5100,1,0,0,4,7,740,0,1947,0,98115,47.6787,-122.301,920,5100
9547202265,20150427,9.90e+5,3,3.25,2460,4182,2,0,0,5,8,2100,360,1910,0,98115,47.6782,-122.311,2370,4284
5259800090,20150427,2.10e+5,3,2.25,1430,9150,1,0,0,3,7,1070,360,1984,0,98023,47.3239,-122.35,1430,6364
2810600015,20150427,4.00e+5,2,1,910,4000,1,0,0,3,7,910,0,1918,0,98136,47.5427,-122.388,1060,1346
6163900301,20150427,4.25e+5,4,1,1480,8321,1,0,0,3,7,1080,400,1953,0,98155,47.7629,-122.318,1580,8502
2621069066,20150427,5.85e+5,3,2,3190,207346,2,0,0,3,9,3190,0,1994,0,98022,47.2737,-122.015,2930,206474
7871500485,20150427,1.24e+6,3,1.5,1670,3852,2,0,3,4,8,1670,0,1928,0,98119,47.6411,-122.371,2320,4572
5104510190,20150427,3.49e+5,4,2.5,1830,4694,2,0,0,3,7,1830,0,2003,0,98038,47.3573,-122.016,1830,5175
2891000680,20150427,1.95e+5,3,1.75,1070,6110,1,0,0,4,7,1070,0,1968,0,98002,47.3249,-122.207,1350,6148
98000980,20150427,1.10e+6,4,3.5,4570,16219,2,0,0,3,11,4570,0,2002,0,98075,47.5859,-121.968,4700,16500
5248800250,20150427,3.75e+5,4,2,1620,4600,2,0,0,3,7,1620,0,1909,0,98108,47.5533,-122.307,1620,4500
2540820010,20150427,7.50e+5,4,2.5,2930,8641,2,0,0,3,8,2930,0,2010,0,98034,47.7199,-122.246,2120,11175
2475900840,20150427,2.58e+5,2,1,750,7000,1,0,0,3,6,750,0,1932,0,98024,47.5655,-121.89,1100,8777
1125069102,20150427,1.25e+6,4,3,3310,217800,1.5,0,0,3,9,3310,0,1989,0,98053,47.6616,-121.999,2810,217800
5381000048,20150427,1.10e+5,2,1,790,8250,1,0,0,3,6,790,0,1947,0,98188,47.4523,-122.286,900,8250
3644100065,20150427,2.57e+5,2,1.75,1220,2268,1,0,0,4,6,610,610,1909,0,98144,47.592,-122.295,1240,1675
3348401095,20150427,2.10e+5,4,1.75,2090,6485,1,0,0,3,7,1280,810,1956,0,98178,47.4958,-122.265,2190,9600
7853340450,20150427,4.15e+5,3,2.75,1770,3172,2,0,0,3,8,1770,0,2009,0,98065,47.5164,-121.878,1760,2891
9324800650,20150427,5.87e+5,3,2.25,2190,8775,1.5,0,1,4,8,2190,0,1927,0,98125,47.7303,-122.287,1910,8145
8161000230,20150427,4.98e+5,4,2.5,2300,22445,2,0,0,4,8,2300,0,1992,0,98014,47.6454,-121.902,2640,21886
7977200720,20150427,5.00e+5,3,1.75,1480,6120,1.5,0,0,3,7,1480,0,1946,0,98115,47.6858,-122.295,1480,6120
7899800476,20150427,2.67e+5,2,2.5,1250,1580,2,0,0,3,7,1030,220,2005,0,98106,47.5243,-122.36,1250,1361
3760500602,20150427,6.08e+5,3,2.5,2680,17707,2,0,1,3,9,2680,0,1983,0,98034,47.7031,-122.224,2840,21743
3259400024,20150427,3.40e+5,3,2,1150,700,2,0,0,3,7,800,350,2000,0,98136,47.5552,-122.381,1060,1910
624110860,20150427,1.15e+6,4,3.5,3760,20609,2,0,0,3,11,3760,0,1990,0,98077,47.7255,-122.059,3360,15761
2612000200,20150427,3.95e+5,3,2.5,2050,8172,2,0,0,3,8,2050,0,2002,0,98168,47.4808,-122.28,2140,5664
2819100140,20150427,6.75e+5,3,1.5,1460,6480,1,0,2,4,7,980,480,1940,0,98117,47.6962,-122.397,2180,6912
3528000310,20150427,1.13e+6,5,2.5,4310,28008,2,0,0,3,10,4310,0,1988,0,98053,47.6662,-122.056,3170,28559
5466750140,20150427,2.70e+5,3,2.25,1420,7800,1,0,0,4,7,1130,290,1985,0,98042,47.3598,-122.157,1460,7800
1025039320,20150427,1.31e+6,4,3.5,3440,5000,2,0,0,3,11,2560,880,2006,0,98199,47.6672,-122.409,3090,10241
5100403882,20150427,9.67e+5,4,2.5,3100,7250,2,0,0,3,9,3100,0,2010,0,98115,47.6961,-122.316,1240,6670
6187100360,20150427,2.94e+5,3,2.25,1700,9600,2,0,0,3,7,1700,0,1984,0,98042,47.39,-122.158,1930,9600
3179100220,20150427,1.03e+6,4,1.75,2110,6708,1,0,3,3,8,1410,700,1941,0,98105,47.67,-122.274,2140,7006
5076700145,20150427,5.50e+5,3,1,1140,8180,1,0,0,3,7,1140,0,1959,0,98005,47.5851,-122.172,1510,8588
9456200450,20150427,2.12e+5,4,2.5,1900,21780,1.5,0,0,3,7,1900,0,1940,1987,98198,47.3776,-122.314,1240,9166
7454000585,20150427,2.89e+5,2,1,710,6300,1,0,0,3,6,710,0,1942,0,98126,47.5155,-122.374,740,6300
1972202320,20150427,3.80e+5,3,1,1220,3000,1.5,0,0,3,6,1220,0,1901,0,98103,47.6506,-122.346,1350,3000
321059132,20150427,3.65e+5,3,1.75,1450,61419,1,0,0,4,8,1450,0,1976,0,98092,47.3343,-122.16,2256,82328
4083800345,20150427,6.20e+5,4,2.25,1890,4300,1.5,0,0,3,7,1350,540,1918,0,98103,47.6649,-122.337,1830,3800
3303860630,20150427,4.54e+5,4,3,2810,6000,2,0,0,3,9,2810,0,2007,0,98038,47.3689,-122.057,2790,6000
1549500585,20150427,5.85e+5,3,2,2220,209523,1,0,0,3,7,2220,0,1991,0,98019,47.7586,-121.911,1600,210830
546001060,20150427,7.63e+5,4,1.75,1850,4388,2,0,0,5,8,1850,0,1941,0,98117,47.6885,-122.381,1410,4107
2505500009,20150427,5.65e+5,4,2,2040,8281,2,0,1,3,7,2040,0,1961,0,98033,47.6689,-122.195,2560,8281
2324039077,20150427,3.06e+5,2,1,930,5650,1,0,2,3,7,930,0,1941,0,98126,47.5478,-122.377,1340,6400
3396800120,20150427,5.40e+5,3,2.5,2180,11100,1,0,0,3,8,1230,950,1983,0,98052,47.717,-122.101,1930,12000
2422000067,20150427,2.30e+5,3,2.25,1830,11331,1,0,0,3,7,1250,580,1965,0,98001,47.2899,-122.287,2240,16433
3904920730,20150427,6.95e+5,4,2.5,2960,10760,2,0,0,3,9,2960,0,1987,0,98029,47.5677,-122.013,2480,9528
2644900109,20150427,4.40e+5,5,1.75,2190,7500,1,0,0,3,7,1290,900,1979,0,98133,47.7766,-122.355,1790,8820
2114700384,20150427,2.80e+5,3,2.5,1020,2217,2,0,0,3,7,720,300,2004,0,98106,47.5343,-122.348,1060,1524
7805460760,20150427,8.85e+5,3,2.5,2880,11443,2,0,0,4,9,2880,0,1986,0,98006,47.5633,-122.111,2840,12530
6139100076,20150427,3.30e+5,4,2,1820,9450,1,0,0,3,7,1100,720,1962,0,98155,47.7607,-122.329,1540,9450
7203100850,20150427,8.40e+5,4,3.25,3500,5960,2,0,0,3,9,3500,0,2010,0,98053,47.6944,-122.022,3390,6856
8682320420,20150427,7.55e+5,2,2.5,2170,6361,1,0,2,3,8,2170,0,2009,0,98053,47.7109,-122.017,2310,7419
3869900150,20150427,3.45e+5,2,1.75,1030,1106,2,0,0,3,7,765,265,2006,0,98136,47.5397,-122.387,1030,1066
2919700735,20150427,8.70e+5,4,3.5,2780,3100,2,0,0,3,8,2120,660,2014,0,98117,47.6886,-122.364,1740,3600
7625702264,20150427,3.99e+5,2,2,1110,1155,3,0,0,3,7,980,130,2008,0,98136,47.5496,-122.388,1110,1089
2224069109,20150427,1.05e+6,4,3.25,2930,25020,2,0,0,3,9,2930,0,2013,0,98029,47.5514,-122.023,2400,32374
8732131090,20150428,2.95e+5,4,2.5,2160,7725,1,0,0,4,8,1460,700,1978,0,98023,47.3078,-122.378,2060,8250
1115300270,20150428,9.00e+5,6,3.75,4210,6105,2,0,0,3,9,3280,930,2008,0,98059,47.5211,-122.157,3820,6368
4345000510,20150428,3.25e+5,3,2.5,1800,8518,2,0,0,3,7,1800,0,1996,0,98030,47.3643,-122.185,1770,7570
4427100105,20150428,3.98e+5,4,1,1430,6240,1.5,0,0,5,7,1430,0,1953,0,98125,47.7272,-122.311,1410,6240
9465200181,20150428,4.75e+5,4,1.5,2320,5534,1.5,0,0,4,7,1540,780,1915,0,98103,47.6944,-122.355,1670,5913
221049191,20150428,3.30e+5,3,2.5,2120,22482,1,0,0,5,7,1360,760,1979,0,98001,47.341,-122.265,2330,16016
2473101140,20150428,3.15e+5,3,1,1590,8470,1,0,0,4,7,1140,450,1967,0,98058,47.4473,-122.159,1570,9375
5680001095,20150428,4.70e+5,5,1.75,2740,9600,1,0,0,4,7,1370,1370,1945,0,98144,47.5738,-122.315,1990,4800
2781250110,20150428,3.60e+5,4,2.5,2640,7388,2,0,0,3,7,2640,0,2003,0,98038,47.3505,-122.027,2640,6383
2024059058,20150428,9.78e+5,4,2.75,2890,7821,2,0,0,3,9,2890,0,2014,0,98006,47.554,-122.189,2890,10108
9536601045,20150428,2.28e+5,3,1,1540,9450,1,0,0,4,7,1540,0,1960,0,98198,47.3612,-122.315,1210,9450
2425700005,20150428,7.60e+5,3,1.75,1410,15120,1,0,0,4,7,1410,0,1950,0,98004,47.5974,-122.195,1880,15120
3797710010,20150428,3.50e+5,4,2.25,1770,7778,2,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.201,1770,7591
3303000130,20150428,5.20e+5,3,2.25,1770,7667,1,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103
123039420,20150428,3.09e+5,3,1,1300,7200,1,0,0,4,7,1300,0,1952,0,98146,47.5063,-122.369,1740,7100
1041440050,20150428,3.60e+5,5,2.75,2844,3990,2,0,0,3,8,2844,0,2013,0,98092,47.3259,-122.167,2273,3900
139000185,20150428,8.00e+5,3,2.5,2100,4440,2,0,4,3,7,2100,0,1945,0,98116,47.5865,-122.397,2100,6000
7010700660,20150428,8.07e+5,3,2.5,1940,4000,2,0,0,4,9,1940,0,2000,0,98199,47.659,-122.398,1410,4000
9476200680,20150428,2.26e+5,3,1.75,1490,6269,1,0,0,4,6,990,500,1944,0,98056,47.4917,-122.188,1490,7722
1774200190,20150428,5.80e+5,3,2.75,2660,32757,1,0,0,4,8,2660,0,1975,0,98077,47.7649,-122.098,2720,35191
1823059106,20150428,2.88e+5,3,1.75,2110,15400,1,0,0,3,7,1380,730,1963,0,98178,47.4861,-122.226,2110,9800
221029019,20150428,4.00e+5,3,2.5,2090,32718,2,1,4,3,7,1550,540,1919,1983,98070,47.3338,-122.511,1200,192268
7550801207,20150428,5.37e+5,2,2,1360,1860,1,0,0,4,7,680,680,1925,0,98107,47.6727,-122.396,1440,5000
3447000090,20150428,6.53e+5,3,2.25,2800,17300,1,0,0,4,8,1420,1380,1971,0,98006,47.5716,-122.128,2140,12650
8106300090,20150428,4.80e+5,3,2.5,2810,4984,1,0,0,3,9,1750,1060,2006,0,98055,47.4461,-122.209,2810,5711
967000400,20150428,5.48e+5,5,1.5,1700,7200,1.5,0,0,3,7,1700,0,1937,0,98011,47.7614,-122.203,1460,7194
597000566,20150428,3.35e+5,3,2,1340,1951,1,0,0,3,6,670,670,1915,0,98144,47.5763,-122.309,1520,2248
8085400055,20150428,1.58e+6,4,2.5,3980,16304,1,0,1,3,10,2480,1500,1968,0,98004,47.639,-122.21,3980,16304
3626039250,20150428,2.83e+5,2,1,940,6350,1,0,0,4,5,940,0,1942,0,98103,47.698,-122.357,1490,6350
7752400075,20150428,4.50e+5,3,2.25,1960,10682,1,0,0,3,7,1960,0,1957,0,98008,47.6319,-122.124,1540,10682
1938000140,20150428,8.10e+5,4,2,2920,10424,1,0,0,5,8,1520,1400,1964,0,98005,47.5876,-122.172,2360,10696
7147400045,20150428,3.55e+5,3,1.75,1870,8250,2,0,0,3,7,1870,0,1956,1979,98188,47.445,-122.285,1350,8714
11500240,20150428,8.73e+5,3,2.5,2870,13695,2,0,0,3,10,2870,0,1991,0,98052,47.6944,-122.102,2840,8472
418000145,20150428,2.14e+5,2,1,740,5200,1,0,0,4,5,740,0,1952,0,98056,47.4934,-122.173,750,5200
8651400730,20150428,1.91e+5,3,1,840,5525,1,0,0,5,6,840,0,1969,0,98042,47.3607,-122.085,920,5330
1232001985,20150428,5.57e+5,2,1.5,1450,3840,1,0,0,3,7,950,500,1947,0,98117,47.684,-122.381,1450,3840
8651720420,20150428,5.13e+5,4,2.5,1930,8040,1,0,0,3,7,1380,550,1978,0,98034,47.7283,-122.218,2080,7200
4202400078,20150428,3.35e+5,2,1,1410,7000,1,0,0,3,7,1410,0,1968,0,98055,47.4908,-122.223,1540,6000
1898700050,20150428,1.28e+5,3,1,1400,9690,1,0,0,3,7,1400,0,1969,0,98023,47.3201,-122.398,1280,9600
3574800010,20150428,4.85e+5,4,2.75,1830,8384,1,0,0,3,7,1320,510,1979,0,98034,47.733,-122.22,2190,7695
6431500122,20150428,5.20e+5,3,1.5,1580,8841,1.5,0,0,5,7,1180,400,1923,0,98103,47.6931,-122.352,1580,7512
259700180,20150428,5.17e+5,4,1,1650,8250,1,0,0,3,7,1650,0,1966,0,98008,47.6366,-122.118,2240,9776
4402700593,20150428,3.95e+5,2,1,1440,7808,1,0,0,4,7,860,580,1949,0,98133,47.7431,-122.336,1550,7682
5244801255,20150428,7.05e+5,3,2.75,2260,4000,2,0,0,4,8,1540,720,1956,0,98109,47.6435,-122.353,2120,4000
1105000360,20150428,3.20e+5,3,1.75,1960,11931,1,0,0,3,7,980,980,1954,0,98118,47.5432,-122.272,1460,4498
7579200600,20150428,5.75e+5,3,2,1750,5750,1,0,2,5,7,870,880,1956,0,98116,47.5579,-122.384,1750,5750
2597490750,20150428,6.90e+5,4,2.5,2050,2772,2,0,0,3,8,2050,0,2013,0,98029,47.5431,-122.011,1800,2886
3232200085,20150428,1.50e+6,6,3.5,3670,3959,2,0,0,3,10,2410,1260,2008,0,98119,47.6356,-122.373,2060,3625
8562790580,20150428,8.30e+5,4,3.25,3080,4287,2,0,0,3,10,2230,850,2012,0,98027,47.5313,-122.076,2250,2520
2883200160,20150429,5.95e+5,4,2,2020,2849,2,0,0,3,7,2020,0,1960,0,98115,47.6831,-122.329,1910,3120
8565000030,20150429,8.05e+5,4,2.5,3450,33460,2,0,0,3,9,3450,0,1997,0,98077,47.7673,-122.1,2820,35250
2719100013,20150429,4.18e+5,2,1.5,1480,1349,2,0,0,3,7,1240,240,2007,0,98136,47.5439,-122.386,1550,1349
2190601049,20150429,2.12e+5,3,1.5,1010,10000,1,0,0,4,7,1010,0,1973,0,98003,47.2881,-122.294,2420,34637
2526059046,20150429,6.39e+5,4,2.5,1980,6568,2,0,0,3,8,1980,0,2004,0,98052,47.704,-122.101,2310,6496
9558800025,20150429,2.25e+5,3,1,940,9272,1,0,0,3,7,940,0,1954,0,98148,47.4353,-122.335,1270,9375
1193000115,20150429,7.08e+5,2,1,1120,5250,1,0,0,3,7,950,170,1938,0,98199,47.6496,-122.392,1510,5250
2288000090,20150429,9.80e+5,4,1.75,2260,17711,1,0,1,4,9,2260,0,1968,0,98040,47.5498,-122.214,2880,16594
824069156,20150429,5.70e+5,4,2,2000,46902,2,0,0,3,8,2000,0,1978,0,98075,47.5851,-122.072,2420,38130
6744700900,20150429,7.95e+5,4,2.5,2570,13450,1,0,4,3,8,1510,1060,1948,0,98155,47.7429,-122.285,3470,12615
5279100625,20150429,2.48e+5,2,1,770,8600,1,0,0,4,4,770,0,1914,0,98027,47.5325,-122.031,1420,6960
1387300940,20150429,4.41e+5,3,1.5,1540,7200,1,0,0,3,7,1540,0,1968,0,98011,47.7357,-122.195,1560,7500
7902200015,20150429,7.00e+5,3,1.75,1820,15570,1,0,2,3,8,1820,0,1948,0,98146,47.5068,-122.386,2490,9480
587550470,20150429,6.00e+5,3,2.75,3580,14217,2,0,3,4,10,2210,1370,1989,0,98023,47.3244,-122.379,3990,14674
546000020,20150429,4.87e+5,2,1,1440,4046,1,0,0,3,7,960,480,1946,0,98117,47.6901,-122.382,1400,4046
9141100255,20150429,4.38e+5,2,2.25,1950,29347,1,0,0,3,8,1350,600,1953,0,98133,47.739,-122.351,2125,7751
1223039173,20150429,4.50e+5,4,1.75,2190,11625,1,0,0,4,8,2020,170,1956,0,98146,47.4979,-122.363,1920,8855
8648100130,20150429,3.07e+5,3,2.5,1970,6291,2,0,0,4,7,1970,0,1998,0,98042,47.3627,-122.073,1980,8852
537000255,20150429,3.02e+5,2,1.75,1170,8200,1,0,0,4,6,780,390,1937,0,98003,47.3263,-122.305,1780,9020
3826000280,20150429,2.72e+5,3,1,1130,8100,1.5,0,0,3,6,1130,0,1934,0,98168,47.4935,-122.306,1080,8100
2767602855,20150429,7.50e+5,5,3.5,2160,2323,3,0,0,3,9,2160,0,2007,0,98107,47.6726,-122.39,1750,4650
8155500110,20150429,7.54e+5,5,1.75,2350,7800,1,0,0,4,8,1510,840,1968,0,98008,47.6225,-122.107,2220,8400
6837820330,20150429,3.00e+5,4,2.5,2450,8932,2,0,0,3,8,2450,0,1990,0,98023,47.3093,-122.345,2410,8775
1843100540,20150429,3.80e+5,3,2.25,2530,12042,2,0,0,3,8,2530,0,1989,0,98042,47.3742,-122.125,2480,10172
644000040,20150429,1.78e+6,4,3.25,3950,10912,2,0,0,3,10,3950,0,2003,0,98004,47.5877,-122.196,3000,10998
3624039111,20150429,2.15e+5,3,1,980,5600,1,0,0,2,6,980,0,1949,0,98106,47.5308,-122.361,1840,5302
1771000960,20150429,3.80e+5,3,1,1160,9375,1,0,0,3,7,1160,0,1967,0,98077,47.7419,-122.073,1160,9650
1824069083,20150429,8.35e+5,3,1,3060,30166,1,0,0,5,8,3060,0,1959,0,98027,47.5656,-122.093,1880,19602
732000160,20150429,3.30e+5,2,1,790,9784,1,0,0,3,6,790,0,1932,0,98155,47.7634,-122.284,2350,10102
1502400140,20150429,2.76e+5,3,1.75,1380,8400,1,0,0,3,7,1380,0,1967,0,98003,47.3117,-122.321,1540,8400
6071400710,20150429,6.48e+5,3,1.75,1610,10229,1,0,0,5,8,1610,0,1961,0,98006,47.553,-122.174,2270,8800
8691510310,20150429,3.75e+5,3,2.5,2480,4950,2,0,0,3,7,2480,0,2004,0,98058,47.4389,-122.116,2230,5298
1773100765,20150429,2.29e+5,1,1,600,3720,1,0,0,3,6,600,0,1920,0,98106,47.5558,-122.363,1480,4800
8019200925,20150429,3.15e+5,5,1.75,1850,14800,1.5,0,0,3,6,1760,90,1937,0,98168,47.4935,-122.321,1250,14800
7131300063,20150429,3.50e+5,4,1.75,2140,4959,1,0,0,3,7,1080,1060,1965,0,98118,47.5166,-122.266,1590,5250
8860300220,20150429,6.12e+5,5,2.5,2300,7000,1,0,0,3,8,1290,1010,1975,0,98052,47.6875,-122.122,2080,7280
6802210330,20150429,2.70e+5,3,2.5,1430,8470,1,0,0,3,7,1190,240,1992,0,98022,47.1943,-121.991,1670,8418
2366400150,20150429,6.70e+5,5,2.25,2290,39000,2,0,0,3,8,2290,0,1979,0,98052,47.7012,-122.12,2750,39900
5379800862,20150429,3.60e+5,5,3,2480,7200,1,0,0,3,7,1560,920,1999,0,98188,47.4586,-122.283,1910,9432
3791500050,20150429,4.05e+5,3,1.5,1240,9975,1,0,0,3,6,1240,0,1977,0,98024,47.5667,-121.905,1390,10735
2473000680,20150429,3.90e+5,3,1.75,1435,8960,1,0,0,4,8,1435,0,1969,0,98058,47.4525,-122.149,2030,9450
603001045,20150429,2.56e+5,3,1,950,4000,1,0,0,3,7,780,170,1949,0,98118,47.5232,-122.284,1230,4000
8722100825,20150429,1.05e+6,3,2.25,2610,3357,2,0,0,4,7,1980,630,1926,0,98112,47.638,-122.306,1940,3357
1890000275,20150429,8.15e+5,3,1.5,1940,3570,2,0,0,4,8,1740,200,1916,0,98105,47.6618,-122.325,1580,3570
326069164,20150429,8.40e+5,4,2.5,3450,43216,2,0,0,3,9,3450,0,2000,0,98072,47.7625,-122.025,3030,50481
2624079010,20150429,7.50e+5,5,3.5,2990,212137,2,0,0,3,8,2450,540,1994,0,98024,47.5298,-121.887,1060,69260
1205000215,20150429,4.55e+5,2,1.5,1090,6750,1,0,0,3,7,950,140,1942,0,98117,47.6836,-122.397,1640,6750
1973700030,20150429,2.21e+6,3,2.5,3430,10177,2,0,0,3,10,3430,0,2014,0,98034,47.7159,-122.251,3110,12339
8024200677,20150429,4.15e+5,3,1.5,1270,1483,3,0,0,3,8,1270,0,2007,0,98115,47.6987,-122.317,1270,1413
6181500100,20150429,3.51e+5,3,2.5,2594,4455,2,0,0,3,8,2594,0,2012,0,98001,47.3054,-122.276,2981,4950
9478550430,20150429,3.16e+5,4,2.5,1740,4642,2,0,0,3,7,1740,0,2012,0,98042,47.3686,-122.117,1950,4642
6824100014,20150429,4.37e+5,3,3,1460,1180,3,0,0,3,8,1460,0,2006,0,98117,47.6998,-122.367,1460,1224
3438500036,20150429,5.45e+5,5,3.75,2380,7268,1,0,0,3,8,1430,950,2008,0,98106,47.5571,-122.357,2040,10810
255470030,20150429,6.20e+5,4,2.75,2630,4501,2,0,0,3,8,2630,0,2015,0,98028,47.7748,-122.244,2380,4599
522059130,20150429,4.65e+5,3,1,1150,18200,1,0,0,5,7,1150,0,1959,0,98058,47.4262,-122.187,1714,18200
3649100320,20150430,3.30e+5,2,1,1220,10000,1,0,0,5,7,1220,0,1950,0,98028,47.7405,-122.241,2000,9600
