"price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","condition","grade","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","rec_built","rec_renovated"
554000,3,2,1760,4046,1,0,3,7,1931,0,"98117",47.6876,-122.381,1500,4046,0,0
8e+05,3,2.5,2850,21780,2,0,3,10,1994,0,"98053",47.6455,-122.04,3020,21798,0,0
415000,3,1.75,1790,15142,1,0,3,7,1976,0,"98072",47.7362,-122.172,1910,7500,0,0
435000,3,2,2040,6880,2,0,4,7,1954,0,"98133",47.7601,-122.351,1710,7597,0,0
214000,2,1.5,2060,7713,1.5,0,4,7,1930,0,"98030",47.3722,-122.185,1780,7713,0,0
133000,3,1.5,1210,5200,1,0,5,6,1969,0,"98042",47.3615,-122.087,1120,5200,0,0
625000,4,2.5,2270,11500,1,0,3,8,1967,0,"98034",47.7089,-122.241,2020,10918,0,0
325000,2,2,1040,5796,1,0,4,6,1921,0,"98155",47.7362,-122.29,2300,5796,0,0
225000,3,2.5,2170,11745,1,0,4,7,1967,0,"98058",47.4342,-122.17,1860,8643,0,0
260000,3,1.75,1360,15210,1,0,3,7,1987,0,"98038",47.3657,-122.047,1610,7800,0,0
221000,3,2,1580,6655,1,0,3,6,1944,0,"98178",47.4927,-122.248,1090,6655,0,0
720000,4,3.25,3276,10801,2,0,3,9,2008,0,"98166",47.4585,-122.361,2010,11656,1,0
270000,2,1.75,1340,7250,1,0,5,5,1949,0,"98198",47.408,-122.327,1830,9750,0,0
330000,4,2.5,2180,7210,1,0,3,7,1972,0,"98011",47.7419,-122.181,2070,7210,0,0
170000,3,1.5,1370,10176,1,0,3,6,1947,0,"98168",47.4738,-122.263,1650,10176,0,0
241000,3,2,1650,6000,1,0,3,7,1990,0,"98023",47.2904,-122.353,1870,6000,0,0
90000,1,1,570,4080,1,0,3,5,1942,0,"98146",47.5098,-122.334,890,5100,0,0
373000,8,3,2850,12714,1,0,3,7,1959,0,"98055",47.4859,-122.205,1480,4942,0,0
7e+05,3,1.75,1640,4590,1.5,0,5,7,1951,0,"98115",47.6846,-122.294,1760,5100,0,0
630000,4,2,2000,5000,1.5,0,5,7,1925,0,"98144",47.5787,-122.293,2200,5000,0,0
425000,3,1.75,2120,5992,1,0,3,7,1947,0,"98125",47.7083,-122.308,1840,11000,0,0
655000,3,1.75,1800,5102,1,0,3,7,1952,0,"98199",47.6514,-122.407,1720,5102,0,0
385000,3,1.75,1560,5950,1,0,4,6,1944,0,"98125",47.719,-122.307,1320,7830,0,0
615000,4,2.75,3120,34040,2,0,3,9,1997,0,"98010",47.3431,-122.03,2420,25201,0,0
841000,4,2.5,3080,13870,2,0,4,9,1981,0,"98007",47.6197,-122.149,2920,12221,0,0
435000,3,1,940,7590,1,0,4,6,1959,0,"98008",47.6231,-122.12,1250,7590,0,0
258000,2,2,750,6553,1.5,0,3,7,1945,0,"98178",47.4982,-122.221,1140,7500,0,0
250000,2,1,850,6370,1,0,3,6,1951,0,"98126",47.5198,-122.373,850,5170,0,0
330000,3,1.5,1690,10250,1,0,4,7,1955,0,"98166",47.4531,-122.344,1990,11084,0,0
751000,6,3,2880,6800,2,0,3,7,1980,0,"98144",47.5873,-122.299,1640,4000,0,0
189000,3,1,860,5200,1,0,5,6,1969,0,"98042",47.3677,-122.078,1010,5200,0,0
290000,3,1,1180,7068,1,0,3,6,1944,0,"98178",47.4947,-122.238,1180,7068,0,0
417000,2,1,1000,4000,1,0,3,6,1910,0,"98107",47.6742,-122.396,1490,5000,0,0
570000,4,2.5,2590,7910,2,0,3,9,2003,0,"98028",47.7378,-122.248,2110,11761,1,0
485000,3,2,2410,50654,1.5,0,3,7,1995,0,"98070",47.4154,-122.458,1900,36300,0,0
384000,3,2,1230,8450,1,0,3,7,1989,0,"98155",47.7548,-122.305,2110,8536,0,0
340000,3,1,1840,8100,1,0,4,7,1953,0,"98166",47.455,-122.35,1250,8100,0,0
689000,4,2.5,2440,11700,1,0,5,8,1961,0,"98006",47.5606,-122.184,2140,10807,0,0
461000,3,2.5,1690,3026,2,0,3,7,2002,0,"98053",47.6885,-122.043,1650,3161,1,0
245000,3,1.5,1330,7125,2,0,3,7,1968,0,"98034",47.7308,-122.194,1570,7350,0,0
801000,4,2.5,1780,11130,1,0,5,8,1962,0,"98005",47.5931,-122.178,2610,11130,0,0
560000,4,2.5,3270,24750,1,0,4,8,1979,0,"98056",47.5221,-122.178,1520,13480,0,0
110000,2,1,600,6120,1,0,3,5,1943,0,"98168",47.4997,-122.317,1060,6120,0,0
420000,4,2.25,2930,9840,1,0,4,8,1977,0,"98023",47.3103,-122.382,2800,8374,0,0
208000,3,1,1050,6240,1,0,5,5,1948,0,"98146",47.4933,-122.338,1410,6240,0,0
532000,3,2.5,1930,5344,2,0,3,7,2004,0,"98053",47.6783,-122.032,2410,5080,1,0
706000,3,2.25,2400,12350,1,0,4,8,1968,0,"98033",47.6533,-122.192,2615,12043,0,0
710000,6,3.5,3830,68825,2,0,3,9,1995,0,"98027",47.4574,-122.003,2410,68825,0,0
375000,2,1,710,4618,1,0,3,5,1925,0,"98199",47.64,-122.394,1810,4988,0,0
550000,3,2.25,1230,875,3,0,3,8,2013,0,"98199",47.6521,-122.4,1760,5664,1,0
9e+05,5,6,7120,40806,2,0,3,12,2007,0,"98006",47.5451,-122.114,3440,36859,1,0
387000,3,2.5,1070,1089,2,0,3,7,2009,0,"98116",47.5902,-122.387,1450,1437,1,0
380000,4,2.5,2000,6921,2,0,3,8,2003,0,"98038",47.3559,-122.014,2430,6339,1,0
195000,3,1,1260,8378,1,0,4,6,1959,1977,"98023",47.3274,-122.348,1140,8496,0,0
305000,4,2.5,2430,9103,2,0,3,8,1990,0,"98023",47.2939,-122.368,2260,8090,0,0
133000,3,0.75,850,8573,1,0,3,6,1945,0,"98146",47.503,-122.356,850,8382,0,0
350000,3,2.5,2730,7372,2,0,3,9,1998,0,"98023",47.2831,-122.346,2710,8343,0,0
425000,4,1.5,2290,8773,1,0,4,7,1947,0,"98133",47.7173,-122.33,1740,7058,0,0
327000,4,2.25,1620,106722,1,0,3,8,1980,0,"98042",47.3394,-122.091,1620,38400,0,0
370000,4,2.5,2820,33750,2,0,4,9,1984,0,"98072",47.7387,-122.096,2510,36180,0,0
690000,4,3.5,2710,2147,2,0,3,10,2007,0,"98029",47.5468,-121.994,2650,2252,1,0
255000,3,1.75,1340,7210,1,0,4,7,1975,0,"98031",47.4182,-122.167,1370,7210,0,0
237000,3,2.5,1830,8372,2,0,3,8,1987,0,"98023",47.3116,-122.4,1770,8372,0,0
210000,2,1,900,5000,1,0,5,6,1930,1990,"98022",47.2008,-121.995,1150,5000,0,0
307000,3,1.5,1100,8140,1,0,4,7,1965,0,"98059",47.5004,-122.162,1430,7700,0,0
205000,3,2.25,1250,952,3,0,3,8,2008,0,"98133",47.7098,-122.333,1250,1030,1,0
290000,3,1,960,4560,1,0,4,7,1968,0,"98106",47.5539,-122.365,970,4800,0,0
234000,3,1.75,1480,8475,1,0,4,7,1968,0,"98023",47.3126,-122.361,1800,8800,0,0
650000,4,1.75,1900,10454,1,0,4,7,1954,0,"98004",47.5933,-122.195,2060,11325,0,0
252000,3,1.5,1150,13200,1,0,3,7,1956,0,"98166",47.4752,-122.345,1220,13066,0,0
3e+05,3,1.75,1730,6900,1,0,4,7,1976,0,"98031",47.3915,-122.188,1950,7200,0,0
285000,2,1,790,6555,1,0,2,6,1956,0,"98146",47.5015,-122.35,1440,7601,0,0
550000,3,1,1110,6000,1,0,3,7,1904,0,"98109",47.6461,-122.357,1460,6000,0,0
575000,4,2.5,2280,9491,1,0,4,7,1966,0,"98008",47.6297,-122.117,1560,8050,0,0
565000,4,2,2070,7980,1.5,0,4,7,1940,0,"98146",47.5092,-122.386,1600,7980,0,0
460000,3,1,1130,7000,1,0,3,6,1944,0,"98125",47.7132,-122.283,1050,7000,0,0
709000,3,2,2360,18000,1,0,4,8,1951,0,"98177",47.7133,-122.367,2600,17300,0,0
708000,4,2.5,3090,5600,2,0,3,9,2005,0,"98075",47.597,-121.979,3080,5788,1,0
440000,2,2,1440,4666,1,0,3,8,2010,0,"98053",47.709,-122.019,1510,4595,1,0
260000,3,2.25,1489,2800,2,0,3,7,2011,0,"98002",47.3452,-122.215,1584,3200,1,0
430000,4,3.25,2880,5929,2.5,0,3,8,2014,0,"98023",47.2752,-122.349,2880,5846,1,0
610000,2,2,1210,740,2,0,3,8,2014,0,"98112",47.6206,-122.3,1480,1171,1,0
286000,2,1.5,1010,825,3,0,3,7,2007,0,"98125",47.7124,-122.301,1128,1080,1,0
331000,2,2.25,1240,720,2,0,3,7,2008,0,"98027",47.5322,-122.072,1260,810,1,0
465000,3,2,1430,7125,1,0,4,7,1984,0,"98074",47.6256,-122.059,1570,8075,0,0
761000,3,3.5,2050,2020,2,0,3,8,2006,0,"98112",47.6235,-122.306,1230,3640,1,0
232000,3,1,1400,10403,1,0,4,6,1976,0,"98038",47.362,-122.029,1230,10209,0,0
490000,4,2,1650,6480,2,0,5,7,1947,0,"98125",47.7117,-122.286,1650,6350,0,0
380000,4,2.5,3181,5831,2,0,3,8,2014,0,"98003",47.2716,-122.297,2056,24393,1,0
635000,4,2.5,2880,3091,2,0,3,9,2014,0,"98144",47.5711,-122.286,1560,4080,1,0
430000,4,3,1850,9976,2,0,3,8,1991,0,"98059",47.5059,-122.149,2270,8542,0,0
212000,4,2,1880,7500,1,0,5,6,1946,0,"98178",47.495,-122.266,1670,14350,0,0
635000,3,1.75,1340,3900,2,0,5,7,1900,0,"98107",47.6711,-122.379,1470,1611,0,0
390000,3,2.25,1650,6250,1.5,0,3,7,1910,0,"98116",47.5639,-122.4,2060,6250,0,0
691000,5,2.75,2870,5349,2,0,3,9,2005,0,"98059",47.5405,-122.187,2800,5000,1,0
350000,3,1,1080,7000,1,0,4,6,1916,0,"98133",47.7637,-122.351,1410,7214,0,0
830000,4,3.5,3840,4000,2,0,3,8,2001,0,"98105",47.6642,-122.291,1620,4000,1,0
482000,3,1.75,2300,16474,1,0,3,7,1984,0,"98072",47.7609,-122.144,1940,15601,0,0
323000,3,2,1190,6445,1,0,3,7,1996,0,"98056",47.5057,-122.172,1920,8195,0,0
615000,3,1,1120,12500,1,0,4,7,1977,0,"98033",47.6842,-122.2,2380,10000,0,0
685000,4,2,2260,10800,1,0,3,9,1978,0,"98007",47.6124,-122.153,2650,9900,0,0
399000,3,1.75,1780,11440,1,0,3,8,1977,0,"98059",47.474,-122.139,2180,11440,0,0
436000,3,2.25,1480,1384,3,0,3,8,2008,0,"98103",47.691,-122.342,1310,1329,1,0
329000,3,2.25,1390,1407,3,0,3,7,2004,0,"98125",47.7227,-122.296,1390,1628,1,0
255000,4,1,1250,9102,1,0,3,7,1955,0,"98148",47.4258,-122.327,1260,9180,0,0
440000,3,1.5,1850,8124,1,0,4,7,1948,0,"98177",47.7275,-122.359,1530,8123,0,0
275000,3,1.75,1290,9760,1,0,3,7,1979,0,"98058",47.4265,-122.148,1410,8034,0,0
542000,3,2.25,2220,12056,2,0,3,8,1985,0,"98052",47.7148,-122.101,2320,12025,0,0
265000,5,1.75,1580,5292,1,0,3,6,1913,0,"98118",47.5677,-122.29,1600,2976,0,0
485000,3,2.25,1570,8111,2,0,3,8,1984,0,"98074",47.6324,-122.028,1990,7875,0,0
485000,3,1,1260,3230,1.5,0,3,7,1907,0,"98119",47.644,-122.369,1700,3500,0,0
242000,3,2,1310,7349,1,0,3,7,1995,0,"98030",47.3639,-122.186,1690,6580,0,0
293000,3,2.5,1990,7577,2,0,3,7,1990,0,"98023",47.2908,-122.351,1900,7152,0,0
1360000,4,2.5,3560,8960,2,0,3,10,2001,0,"98033",47.6903,-122.213,1660,7680,1,0
4e+05,2,1,700,8120,1,0,3,7,1927,0,"98115",47.6962,-122.321,1130,5599,0,0
575000,3,2,1520,5000,1.5,0,3,7,1945,0,"98107",47.6733,-122.389,1530,4650,0,0
420000,5,3,2150,6117,1,0,3,7,2003,0,"98106",47.538,-122.356,1990,6064,1,0
4e+05,3,1,1100,5100,2,0,4,7,1900,0,"98117",47.679,-122.386,1540,5100,0,0
560000,5,2.75,2990,6370,2,0,3,8,2014,0,"98059",47.4853,-122.154,2730,5740,1,0
650000,4,3.5,2440,3012,3,0,3,8,2005,0,"98117",47.6923,-122.392,1860,4650,1,0
399000,4,2.5,2480,4334,2,0,3,8,2012,0,"98038",47.3826,-122.036,2480,5632,1,0
461000,3,1.5,1270,1416,3,0,3,8,2007,0,"98115",47.6988,-122.317,1270,1413,1,0
630000,4,1.75,2950,9025,1,0,4,8,1975,0,"98034",47.7128,-122.223,2120,9600,0,0
970000,4,3.25,4740,76230,2,0,3,10,1987,0,"98075",47.5931,-122.071,3340,49206,0,0
436000,3,2.25,1450,4789,2,0,3,7,1985,0,"98029",47.5665,-122.018,1560,4490,0,0
396000,3,1,1500,12616,1,0,3,7,1967,0,"98072",47.7415,-122.101,1820,13950,0,0
588000,3,1,1910,8167,1,0,4,8,1951,0,"98117",47.7004,-122.368,1500,6816,0,0
350000,3,2.75,1650,5700,2,0,4,7,1988,0,"98166",47.4563,-122.348,1320,7620,0,0
313000,4,1.75,2280,7840,1,0,3,7,1957,0,"98055",47.4809,-122.224,2120,7260,0,0
815000,5,2.25,3410,35536,2,0,3,10,1974,0,"98005",47.65,-122.155,3140,43453,0,0
265000,3,2,1690,9516,1,0,3,7,1997,0,"98022",47.2132,-122.001,1850,9516,0,0
671000,4,2.5,3280,5232,2,0,3,7,2004,0,"98053",47.6798,-122.033,2600,5080,1,0
310000,2,1,770,8149,1,0,4,6,1948,0,"98155",47.7439,-122.301,820,8149,0,0
258000,2,1.5,750,2964,1,0,5,5,1919,0,"98118",47.5518,-122.277,1350,3090,0,0
875000,3,2.75,3270,39586,1.5,0,3,11,1988,0,"98077",47.731,-122.078,3480,35998,0,0
271000,3,1.5,1952,8613,1,0,4,7,1960,0,"98032",47.3715,-122.29,1400,8712,0,0
395000,3,1.5,1730,7800,1,0,3,7,1958,0,"98133",47.7365,-122.337,1780,8309,0,0
420000,3,1.5,2080,5000,1,0,3,7,1963,0,"98118",47.5322,-122.29,1860,5000,0,0
1360000,2,1.75,2620,14138,2,1,3,8,1931,1991,"98125",47.7142,-122.277,1830,8279,0,1
499000,3,2.25,1780,3665,2,0,3,8,2004,0,"98029",47.5495,-121.997,1770,3669,1,0
430000,3,2.5,2670,12806,2,0,3,9,2010,0,"98038",47.3686,-122.059,3010,7231,1,0
584000,3,2.25,3530,13000,2.5,0,4,10,1985,0,"98042",47.3823,-122.159,2960,13000,0,0
285000,2,1,890,7250,1,0,3,7,1943,0,"98125",47.7118,-122.314,900,7000,0,0
875000,4,1.75,2180,9726,1,0,4,9,1966,0,"98040",47.5359,-122.233,2560,10244,0,0
718000,4,2.75,2930,4408,1,0,5,8,1939,0,"98144",47.5841,-122.295,2200,4000,0,0
210000,2,2,1180,3003,2,0,3,6,2005,0,"98038",47.3491,-122.02,1310,3003,1,0
850000,2,1.5,1800,4144,1,0,4,7,1962,0,"98116",47.5934,-122.39,2090,4173,0,0
255000,3,2,1310,8454,1,0,3,7,1994,0,"98042",47.3697,-122.075,1310,8454,0,0
270000,4,1.5,1730,8505,1.5,0,4,7,1961,0,"98146",47.4905,-122.347,1510,8505,0,0
240000,4,2,1750,7800,1,0,4,6,1944,0,"98166",47.4791,-122.347,1270,7800,0,0
396000,3,1,1390,6160,1,0,4,7,1949,0,"98133",47.7289,-122.338,1230,6160,0,0
397000,2,1,1030,12350,1.5,0,3,7,1942,0,"98115",47.6984,-122.324,1790,6900,0,0
418000,3,2.5,2260,74297,2,0,3,9,1992,0,"98022",47.2704,-122.013,3110,98000,0,0
1030000,4,3.5,2730,5607,1,0,5,9,1948,0,"98199",47.6387,-122.396,1720,5400,0,0
139000,4,1.5,1410,10648,1,0,4,7,1966,0,"98030",47.3736,-122.188,1410,10522,0,0
230000,3,0.75,1030,12700,1,0,4,5,1944,0,"98032",47.3877,-122.236,1140,6955,0,0
369000,3,1.5,1480,21320,1,0,4,7,1967,0,"98027",47.5234,-122.043,1850,17825,0,0
515000,3,2.5,3020,12184,2,0,3,8,2003,0,"98019",47.744,-121.976,2980,10029,1,0
430000,3,1.75,3440,10428,1.5,0,5,8,1974,0,"98058",47.449,-122.128,2160,8400,0,0
375000,3,1.75,2190,17550,1,0,3,7,1989,0,"98014",47.6984,-121.912,1700,17550,0,0
540000,2,1,1170,4750,1,0,3,6,1903,0,"98107",47.6729,-122.378,1170,2023,0,0
873000,3,2.25,2720,54450,2,0,3,11,1997,0,"98027",47.5473,-122.092,3170,60548,0,0
610000,3,1.75,1590,1113,3,0,3,8,2014,0,"98107",47.6691,-122.402,1520,1357,1,0
450000,2,1.5,960,1000,2,0,3,8,2008,0,"98103",47.6489,-122.335,1200,1297,1,0
780000,5,3.5,3190,4247,2,0,3,8,2013,0,"98052",47.7016,-122.103,2580,3989,1,0
720000,3,1.75,1370,1990,3,0,3,9,2014,0,"98102",47.6434,-122.324,1730,1990,1,0
370000,2,2.5,1390,1821,2,0,3,7,2007,0,"98118",47.5537,-122.282,1350,1821,1,0
1300000,3,2,2350,15021,1,0,4,8,1976,0,"98004",47.6408,-122.219,3530,15715,0,0
350000,3,1.75,1830,9425,1,0,3,8,1946,0,"98146",47.5038,-122.379,1670,8430,0,0
302000,6,2,2650,4621,1.5,0,3,8,1911,0,"98118",47.5543,-122.275,1640,4879,0,0
575000,3,1.75,1580,7344,1,0,5,7,1911,0,"98126",47.5256,-122.38,1580,6207,0,0
440000,3,1.75,1720,223377,1,0,3,7,1950,0,"98019",47.7329,-121.92,2530,221442,0,0
250000,3,1,1300,8284,1,0,3,7,1968,0,"98003",47.3327,-122.306,1360,7848,0,0
4e+05,3,1.75,1410,7700,1,0,4,7,1967,0,"98056",47.5375,-122.176,1560,7700,0,0
195000,2,2,1180,2553,2,0,3,6,2005,0,"98038",47.3501,-122.02,1310,2687,1,0
262000,1,0.75,520,12981,1,0,5,3,1920,0,"98022",47.2082,-121.995,1340,12233,0,0
325000,4,1,1640,3844,1.5,0,4,7,1928,0,"98133",47.7017,-122.354,1230,3844,0,0
545000,4,3.5,1880,1341,3,0,3,8,2007,0,"98122",47.6053,-122.306,1740,1883,1,0
3e+05,4,2.5,2410,4708,2,0,3,8,2002,0,"98092",47.3229,-122.182,2517,5290,1,0
735000,3,1.75,1880,108900,1,0,3,7,1978,0,"98075",47.5913,-122.01,2730,37731,0,0
595000,5,3,2980,10064,1,0,3,7,1940,0,"98155",47.7372,-122.316,1590,7800,0,0
440000,2,1,1090,4128,1,0,3,7,1948,0,"98115",47.696,-122.314,1090,5413,0,0
525000,4,2.5,2740,12106,1,0,3,8,1992,0,"98133",47.7648,-122.355,2170,11156,0,0
426000,4,1.75,1520,10630,1,0,4,7,1967,0,"98034",47.7347,-122.193,1550,8039,0,0
340000,3,2.75,1720,28000,1,0,4,7,1958,0,"98058",47.4375,-122.176,2000,41817,0,0
460000,5,4.5,3100,7260,2,0,3,8,1963,2000,"98059",47.5004,-122.162,1650,7700,0,1
249000,3,1.75,1520,7500,1,0,3,8,1985,0,"98092",47.2646,-122.219,2180,7506,0,0
2e+05,3,1,1040,8925,1,0,4,6,1961,0,"98023",47.3265,-122.335,1040,8925,0,0
320000,2,1,1240,5500,1.5,0,3,6,1921,0,"98118",47.5257,-122.263,1520,5500,0,0
1110000,4,2.75,3090,6600,1,0,3,9,1956,0,"98199",47.6339,-122.396,2380,5000,0,0
2e+05,4,1.5,1780,8000,2,0,4,6,1900,1996,"98010",47.3124,-122.003,1750,9147,0,1
274000,5,1.75,1950,8720,1,0,3,7,1962,0,"98001",47.3381,-122.289,1660,8030,0,0
552000,3,2.5,2507,18400,2,0,3,8,2006,0,"98001",47.2867,-122.27,1520,14709,1,0
1330000,3,2.25,2960,8330,1,0,4,10,1953,0,"98177",47.7035,-122.385,2960,8840,0,0
389000,3,1.5,2030,10075,1,0,5,7,1961,0,"98055",47.4713,-122.197,2210,10075,0,0
285000,4,2.25,1970,7200,2,0,3,8,1979,0,"98092",47.3132,-122.182,1790,7500,0,0
704000,3,1,1140,6120,1.5,0,3,7,1926,0,"98115",47.6822,-122.309,1800,4080,0,0
525000,3,1.5,2700,24539,2,0,3,7,1977,2014,"98019",47.7348,-121.984,1830,11000,0,1
491000,3,2,1250,1306,3,0,3,7,2000,0,"98107",47.6705,-122.39,1320,1306,0,0
286000,3,2.75,2000,6405,1,0,3,8,1964,0,"98178",47.5066,-122.259,2130,6510,0,0
180000,3,1,1090,6771,1.5,0,3,7,1929,0,"98106",47.5177,-122.353,1230,4662,0,0
906000,4,2.5,2480,5000,1,0,3,8,1951,0,"98105",47.6653,-122.272,2240,6071,0,0
835000,4,2,3390,16025,2,0,4,10,1987,0,"98077",47.7222,-122.056,3950,15277,0,0
729000,4,2.5,2980,10194,2,0,3,9,1993,0,"98006",47.5515,-122.12,2980,10053,0,0
370000,4,2.5,2320,9264,2,0,3,8,1994,0,"98188",47.4449,-122.274,2320,9129,0,0
450000,3,1.5,1340,7200,1,0,3,7,1972,0,"98034",47.718,-122.193,1730,8820,0,0
495000,4,2.5,2310,7555,2,0,3,9,1997,0,"98155",47.7544,-122.303,1980,8416,0,0
396000,4,1,1040,4420,1.5,0,3,6,1944,0,"98117",47.6945,-122.368,1310,4920,0,0
575000,2,1,1320,4750,1.5,0,4,7,1928,0,"98107",47.6729,-122.38,1360,2873,0,0
479000,4,2.25,2270,9464,1.5,0,4,7,1940,0,"98146",47.5007,-122.359,1770,9464,0,0
285000,4,1.75,2130,8151,1,0,4,7,1967,0,"98031",47.3932,-122.201,1600,8587,0,0
482000,3,2.5,2950,6545,2,0,3,8,2003,0,"98059",47.4828,-122.139,2400,6550,1,0
562000,3,2,2510,5200,1,0,5,8,1925,0,"98106",47.5631,-122.366,990,5400,0,0
320000,4,2.5,2730,4962,2,0,3,8,2006,0,"98002",47.3363,-122.216,2150,3802,1,0
665000,3,3.5,2460,14155,2,0,3,8,2014,0,"98155",47.7743,-122.279,2440,14080,1,0
2350000,6,4.25,5550,11547,2,0,3,11,2014,0,"98033",47.6547,-122.202,3480,11547,1,0
810000,4,3.5,2700,2868,2,0,3,11,2006,0,"98118",47.5685,-122.286,1430,3858,1,0
450000,2,1.5,1020,1049,3,0,3,8,2008,0,"98103",47.68,-122.348,1350,1395,1,0
153000,3,1,1200,10500,1,0,3,7,1962,0,"98023",47.322,-122.351,1350,10500,0,0
566000,3,2.5,1560,5259,2,0,3,8,1999,0,"98075",47.5985,-122.016,2170,5461,0,0
1550000,5,2.5,2450,20805,2,0,4,9,1963,0,"98004",47.6275,-122.227,3020,20324,0,0
250000,3,1,1480,6750,1,0,3,7,1958,0,"98146",47.505,-122.366,1480,7594,0,0
317000,3,2.5,2100,7587,2,0,3,9,1990,0,"98023",47.3072,-122.391,2330,8119,0,0
899000,3,2.5,1950,3730,2,0,3,9,1996,0,"98033",47.6731,-122.199,2080,4000,0,0
276000,3,1,1060,7246,1,0,4,6,1981,0,"98056",47.4936,-122.165,1090,6694,0,0
970000,4,3,3510,12410,2,0,4,9,1976,0,"98005",47.6381,-122.166,3000,13209,0,0
635000,4,2.5,2080,11176,1,0,5,8,1954,0,"98125",47.7107,-122.289,1390,7928,0,0
392000,4,2.25,2360,7733,2,0,3,8,1983,0,"98058",47.4403,-122.137,2160,7733,0,0
219000,3,2.25,1940,6500,1,0,3,8,1979,0,"98042",47.3565,-122.149,1880,8991,0,0
690000,5,3.5,2690,4800,2,0,3,8,1919,1984,"98118",47.5592,-122.269,2080,4900,0,0
615000,3,1.75,1780,5175,1,0,4,7,1927,0,"98116",47.5696,-122.386,1780,5175,0,0
320000,5,3,2970,7000,1,0,3,8,1979,0,"98023",47.3079,-122.341,2630,8062,0,0
259000,3,2.5,2740,7980,2,0,4,7,1964,0,"98168",47.473,-122.3,1470,8611,0,0
464000,3,2.5,1770,5146,2,0,3,8,1992,0,"98029",47.5704,-121.999,1870,5146,0,0
267000,4,1.75,2000,7350,1,0,3,7,1963,0,"98003",47.3428,-122.303,1720,7350,0,0
190000,3,1.75,1390,7700,1,0,5,7,1965,0,"98058",47.4559,-122.183,1260,7700,0,0
254000,4,1,1380,7110,1.5,0,3,6,1939,0,"98030",47.3846,-122.226,1430,7110,0,0
330000,5,2.5,2620,12763,1,0,3,7,1979,0,"98034",47.72,-122.213,2390,9156,0,0
350000,2,1,720,5820,1,0,5,6,1950,0,"98028",47.7598,-122.255,952,5820,0,0
304000,4,2,2520,7334,1,0,3,7,1955,0,"98125",47.7263,-122.291,2040,7937,0,0
229000,3,1,1080,7486,1.5,0,3,6,1942,0,"98146",47.4838,-122.335,1170,7800,0,0
360000,3,1,1120,10500,1,0,4,7,1966,0,"98034",47.7267,-122.226,1320,10500,0,0
215000,3,2,1470,2052,1.5,0,3,7,1986,0,"98003",47.3084,-122.331,1390,2052,0,0
795000,5,3,3030,4120,1.5,0,4,7,1913,0,"98115",47.6771,-122.319,1280,3090,0,0
380000,4,2.5,2420,4981,2,0,3,9,2009,0,"98038",47.3785,-122.023,2420,5000,1,0
910000,3,2.5,2030,1160,3,0,3,9,2007,0,"98004",47.6213,-122.2,1950,1160,1,0
1e+06,3,2.5,2100,4097,2,0,3,9,2008,0,"98004",47.5983,-122.2,1780,4764,1,0
5e+05,4,2.25,2030,8517,1,0,4,8,1961,0,"98006",47.5495,-122.174,2230,8824,0,0
430000,3,2,1970,7000,1,0,3,8,1986,0,"98038",47.3744,-122.043,1970,7365,0,0
367000,4,1,1820,5500,1.5,0,3,6,1947,0,"98106",47.5185,-122.363,1140,5500,0,0
140000,3,1,1240,8000,1,0,4,6,1954,0,"98198",47.4204,-122.316,1240,8000,0,0
295000,4,1.75,1400,11934,1,0,3,7,1961,0,"98028",47.7346,-122.244,2080,10400,0,0
206000,3,2,1330,8748,1,0,3,7,1986,0,"98003",47.2619,-122.298,1510,8584,0,0
637000,3,2.25,2200,7355,2,0,4,8,1986,0,"98052",47.7266,-122.103,2290,7868,0,0
425000,2,1,1300,11080,1,0,4,7,1955,0,"98034",47.7281,-122.233,1600,9259,0,0
217000,2,1,770,9715,1,0,4,6,1942,0,"98168",47.4924,-122.312,1140,9715,0,0
435000,2,1,990,5643,1,0,3,7,1947,0,"98115",47.6802,-122.298,1280,5700,0,0
204000,3,1.5,1460,7140,1,0,4,7,1980,0,"98031",47.3954,-122.191,1400,8572,0,0
395000,2,1,980,5100,1,0,4,6,1907,0,"98117",47.6824,-122.38,1190,5100,0,0
2e+05,3,2,1010,7896,1,0,3,7,1984,0,"98031",47.4046,-122.181,1540,7896,0,0
780000,3,3.5,3310,5558,2,0,3,9,2005,0,"98029",47.5553,-122.003,3310,5270,1,0
330000,3,1,1140,7316,1,0,3,6,1959,0,"98106",47.527,-122.362,1140,7440,0,0
315000,3,2,1500,7828,1,0,4,7,1967,0,"98058",47.4484,-122.158,1500,7700,0,0
6e+05,2,2.25,2320,18919,2,1,4,8,1976,0,"98070",47.3905,-122.462,1610,18919,0,0
369000,3,2.25,1820,99752,1,0,4,7,1969,0,"98092",47.2838,-122.006,1850,117612,0,0
1400000,3,2.5,2910,10044,2,0,4,10,1989,0,"98004",47.5845,-122.199,2420,12287,0,0
339000,5,2.5,1720,10202,1.5,0,3,7,1970,0,"98058",47.4572,-122.167,1720,8478,0,0
613000,4,2.5,2550,10623,2,0,3,9,1992,0,"98029",47.5695,-121.992,2750,8100,0,0
403000,3,2.5,1502,1400,3,0,3,7,2005,0,"98115",47.6951,-122.305,1377,1466,1,0
395000,2,2.25,1300,2104,2,0,3,8,2011,0,"98136",47.5477,-122.388,1430,1850,1,0
