"","price"
"6077",361600
"6078",441200
"6079",474000
"6080",791600
"6081",644200
"6082",529000
"6083",496600
"6084",294800
"6085",479400
"6086",719800
"6087",847000
"6088",1018200
"6089",425400
"6090",430800
"6091",323200
"6092",691000
"6093",350000
"6094",1092400
"6095",553400
"6096",406200
"6097",253800
"6098",1404000
"6099",759000
"6100",1592000
"6101",278400
"6102",441600
"6103",281000
"6104",448800
"6105",414600
"6106",635400
"6107",292200
"6108",442600
"6109",938200
"6110",499400
"6111",699200
"6112",331800
"6113",344000
"6114",398800
"6115",317000
"6116",938600
"6117",351400
"6118",1061400
"6119",276000
"6120",515400
"6121",420400
"6122",430400
"6123",464200
"6124",891600
"6125",390600
"6126",619000
"6127",494800
"6128",323600
"6129",572600
"6130",327000
"6131",304000
"6132",524800
"6133",496600
"6134",462000
"6135",820800
"6136",521200
"6137",275400
"6138",529000
"6139",360800
"6140",704200
"6141",262600
"6142",390400
"6143",884200
"6144",557400
"6145",201800
"6146",187400
"6147",323200
"6148",612200
"6149",691400
"6150",501600
"6151",463000
"6152",1090000
"6153",477200
"6154",352400
"6155",734200
"6156",245600
"6157",316000
"6158",410200
"6159",756200
"6160",433000
"6161",495400
"6162",453400
"6163",389000
"6164",318800
"6165",612000
"6166",557333.333
"6167",739400
"6168",939400
"6169",317000
"6170",349600
"6171",411200
"6172",289000
"6173",537800
"6174",765800
"6175",390600
"6176",595400
"6177",397200
"6178",190200
"6179",745000
"6180",544600
"6181",391800
"6182",355000
"6183",313800
"6184",917200
"6185",724400
"6186",292800
"6187",602200
"6188",673000
"6189",1015200
"6190",323000
"6191",381600
"6192",424000
"6193",1160000
"6194",615800
"6195",460400
"6196",548600
"6197",571000
"6198",852000
"6199",233800
"6200",290000
"6201",487600
"6202",1022000
"6203",2354000
"6204",627800
"6205",489600
"6206",517600
"6207",424800
"6208",947600
"6209",683000
"6210",492200
"6211",443800
"6212",171700
"6213",591000
"6214",531200
"6215",831800
"6216",794000
"6217",476200
"6218",303000
"6219",433600
"6220",416200
"6221",702800
"6222",515400
"6223",781600
"6224",474000
"6225",414000
"6226",610600
"6227",263800
"6228",591000
"6229",509800
"6230",716800
"6231",662400
"6232",185800
"6233",178600
"6234",324400
"6235",744000
"6236",507400
"6237",316800
"6238",468600
"6239",601000
"6240",705000
"6241",1304000
"6242",462200
"6243",1666000
"6244",1006800
"6245",4e+05
"6246",290600
"6247",572800
"6248",675000
"6249",205400
"6250",738000
"6251",310600
"6252",327200
"6253",712800
"6254",549200
"6255",316000
"6256",683600
"6257",192400
"6258",486400
"6259",571000
"6260",232600
"6261",599000
"6262",674000
"6263",505600
"6264",431600
"6265",240600
"6266",597400
"6267",1702000
"6268",1154600
"6269",239000
"6270",440000
"6271",721500
"6272",281400
"6273",427400
"6274",233800
"6275",236833.333
"6276",430600
"6277",445600
"6278",337800
"6279",233800
"6280",286000
"6281",1794000
"6282",310400
"6283",517400
"6284",252200
"6285",465600
"6286",518600
"6287",602800
"6288",549600
"6289",520400
"6290",259400
"6291",633800
"6292",446000
"6293",572400
"6294",584200
"6295",690000
"6296",555200
"6297",279200
"6298",1068000
"6299",242400
"6300",498800
"6301",495000
"6302",270400
"6303",912000
"6304",447000
"6305",513200
"6306",660200
"6307",450200
"6308",238000
"6309",316800
"6310",547400
"6311",686000
"6312",718600
"6313",653200
"6314",433200
"6315",192200
"6316",669400
"6317",221400
"6318",249400
"6319",494400
"6320",612800
"6321",338400
"6322",368200
"6323",197400
"6324",541000
"6325",371600
"6326",592400
"6327",573800
"6328",591000
"6329",802200
"6330",471833.333
"6331",469600
"6332",762000
"6333",288600
"6334",705400
"6335",447800
"6336",861600
"6337",373600
"6338",533000
"6339",214200
"6340",596600
"6341",493000
"6342",310800
"6343",358000
"6344",361600
"6345",519600
"6346",452800
"6347",309000
"6348",522600
"6349",492000
"6350",408200
"6351",556400
"6352",408400
"6353",323200
"6354",675000
"6355",364400
"6356",406000
"6357",467400
"6358",642600
"6359",358800
"6360",414600
"6361",694600
"6362",407000
"6363",372200
"6364",247000
"6365",690000
"6366",371000
"6367",289400
"6368",331600
"6369",536000
"6370",483600
"6371",510800
"6372",974200
"6373",512200
"6374",439600
"6375",450200
"6376",276400
"6377",282600
"6378",456200
"6379",525200
"6380",533200
"6381",753400
"6382",336000
"6383",269600
"6384",500600
"6385",323600
"6386",885000
"6387",822000
"6388",357800
"6389",399400
"6390",253600
"6391",399400
"6392",716800
"6393",208400
"6394",566000
"6395",493000
"6396",675800
"6397",626800
"6398",742600
"6399",285000
"6400",324200
"6401",830600
"6402",735400
"6403",236200
"6404",886400
"6405",491400
"6406",858200
"6407",373600
"6408",651800
"6409",371600
"6410",494800
"6411",291400
"6412",682000
"6413",940400
"6414",298600
"6415",380400
"6416",272200
"6417",771200
"6418",1448000
"6419",312200
"6420",458600
"6421",872800
"6422",459400
"6423",721200
"6424",221400
"6425",724000
"6426",517200
"6427",431800
"6428",514000
"6429",330000
"6430",586400
"6431",989000
"6432",388000
"6433",598200
"6434",485400
"6435",391200
"6436",501400
"6437",255200
"6438",816000
"6439",507400
"6440",759600
"6441",479000
"6442",298000
"6443",898000
"6444",355400
"6445",317000
"6446",413000
"6447",640000
"6448",250400
"6449",1520000
"6450",496600
"6451",427400
"6452",351600
"6453",974800
"6454",419600
"6455",463400
"6456",265600
"6457",468800
"6458",445600
"6459",238000
"6460",237600
"6461",402000
"6462",506800
"6463",803000
"6464",198800
"6465",673400
"6466",212200
"6467",413800
"6468",750000
"6469",434000
"6470",607600
"6471",775800
"6472",969400
"6473",285200
"6474",516400
"6475",559400
"6476",246000
"6477",1484000
"6478",339400
"6479",389600
"6480",441400
"6481",352800
"6482",393200
"6483",521000
"6484",198200
"6485",392400
"6486",317600
"6487",825800
"6488",311000
"6489",315000
"6490",599000
"6491",517200
"6492",497600
"6493",288800
"6494",634400
"6495",578000
"6496",968000
"6497",1814000
"6498",827600
"6499",260000
"6500",755000
"6501",230800
"6502",283400
"6503",636200
"6504",249400
"6505",530600
"6506",278000
"6507",691600
"6508",342000
"6509",467600
"6510",187000
"6511",356600
"6512",216600
"6513",612400
"6514",196600
"6515",473400
"6516",491200
"6517",562400
"6518",470000
"6519",230400
"6520",683600
"6521",190000
"6522",322200
"6523",1115000
"6524",371200
"6525",525400
"6526",196400
"6527",272600
"6528",396800
"6529",861400
"6530",208000
"6531",1031000
"6532",287600
"6533",687000
"6534",268400
"6535",1790000
"6536",1070400
"6537",416000
"6538",297600
"6539",366400
"6540",665600
"6541",370000
"6542",907000
"6543",659000
"6544",534600
"6545",423000
"6546",1115800
"6547",1079800
"6548",298600
"6549",388600
"6550",395000
"6551",535600
"6552",349000
"6553",768800
"6554",984400
"6555",586800
"6556",348600
"6557",506000
"6558",454200
"6559",751400
"6560",1022200
"6561",546800
"6562",587000
"6563",298600
"6564",158800
"6565",765400
"6566",593000
"6567",625400
"6568",228400
"6569",428400
"6570",454000
"6571",367800
"6572",252200
"6573",470800
"6574",541600
"6575",365800
"6576",300400
"6577",424000
"6578",788800
"6579",487600
"6580",216600
"6581",425200
"6582",570600
"6583",277600
"6584",842200
"6585",928200
"6586",272800
"6587",1118000
"6588",537800
"6589",2072000
"6590",320400
"6591",687400
"6592",521800
"6593",1019000
"6594",255000
"6595",177600
"6596",444400
"6597",447200
"6598",628600
"6599",630400
"6600",824400
"6601",189000
"6602",222000
"6603",372200
"6604",396800
"6605",674200
"6606",378600
"6607",788400
"6608",406800
"6609",361000
"6610",480600
"6611",327400
"6612",295800
"6613",955600
"6614",408600
"6615",877600
"6616",256200
"6617",368000
"6618",599400
"6619",652000
"6620",317800
"6621",439200
"6622",495200
"6623",295200
"6624",453400
"6625",384000
"6626",297200
"6627",212800
"6628",923200
"6629",333200
"6630",378400
"6631",376200
"6632",961400
"6633",1605000
"6634",457800
"6635",411200
"6636",425800
"6637",719800
"6638",428600
"6639",696000
"6640",529400
"6641",757600
"6642",434000
"6643",198600
"6644",465000
"6645",343200
"6646",509800
"6647",657000
"6648",548600
"6649",649600
"6650",774000
"6651",495200
"6652",1460000
"6653",544600
"6654",1380000
"6655",271800
"6656",208200
"6657",505600
"6658",502400
"6659",427200
"6660",855400
"6661",329200
"6662",242800
"6663",214800
"6664",543000
"6665",228600
"6666",187600
"6667",602000
"6668",332400
"6669",746000
"6670",419200
"6671",644800
"6672",684400
"6673",533000
"6674",252400
"6675",400600
"6676",441600
"6677",525000
"6678",292000
"6679",264000
"6680",328400
"6681",661000
"6682",299200
"6683",523000
"6684",359600
"6685",235600
"6686",505600
"6687",325400
"6688",388200
"6689",316000
"6690",255000
"6691",752800
"6692",369600
"6693",566000
"6694",214000
"6695",426600
"6696",495800
"6697",532000
"6698",833200
"6699",302200
"6700",494000
"6701",1970000
"6702",643000
"6703",597800
"6704",375800
"6705",593600
"6706",419400
"6707",536200
"6708",217000
"6709",616200
"6710",416200
"6711",312400
"6712",2190000
"6713",589000
"6714",820400
"6715",311600
"6716",193800
"6717",3434000
"6718",452800
"6719",924000
"6720",494800
"6721",423800
"6722",764400
"6723",807800
"6724",551000
"6725",261400
"6726",292800
"6727",752800
"6728",408000
"6729",241400
"6730",449400
"6731",670600
"6732",234600
"6733",2020000
"6734",583800
"6735",513600
"6736",264800
"6737",642200
"6738",246200
"6739",1389000
"6740",556600
"6741",430800
"6742",530800
"6743",359000
"6744",571400
"6745",928000
"6746",388200
"6747",744400
"6748",593000
"6749",775000
"6750",387400
"6751",594000
"6752",238400
"6753",231000
"6754",440600
"6755",1440000
"6756",203400
"6757",322800
"6758",282800
"6759",325400
"6760",760000
"6761",400200
"6762",437400
"6763",836400
"6764",573400
"6765",648200
"6766",262000
"6767",380000
"6768",466600
"6769",868000
"6770",883200
"6771",512400
"6772",617400
"6773",943000
"6774",401000
"6775",289400
"6776",917000
"6777",641000
"6778",383400
"6779",539000
"6780",219800
"6781",317000
"6782",265200
"6783",1131600
"6784",501600
"6785",256600
"6786",309000
"6787",297800
"6788",402800
"6789",384600
"6790",291600
"6791",797600
"6792",349600
"6793",344400
"6794",390600
"6795",181800
"6796",317200
"6797",657400
"6798",394800
"6799",714000
"6800",527000
"6801",675600
"6802",920600
"6803",456000
"6804",389200
"6805",528000
"6806",943000
"6807",366000
"6808",301400
"6809",944000
"6810",563000
"6811",649200
"6812",646400
"6813",470600
"6814",218000
"6815",241400
"6816",373000
"6817",805800
"6818",989600
"6819",407600
"6820",622600
"6821",277400
"6822",371000
"6823",734400
"6824",336200
"6825",178200
"6826",657600
"6827",397800
"6828",518000
"6829",1027600
"6830",539000
"6831",451400
"6832",479800
"6833",456600
"6834",410600
"6835",256800
"6836",551400
"6837",592800
"6838",238600
"6839",779600
"6840",268600
"6841",463800
"6842",234000
"6843",386000
"6844",459000
"6845",488800
"6846",487200
"6847",211200
"6848",344400
"6849",436000
"6850",692200
"6851",162000
"6852",352600
"6853",248200
"6854",1398000
"6855",549800
"6856",439000
"6857",422000
"6858",599600
"6859",495600
"6860",642200
"6861",778200
"6862",477000
"6863",806200
"6864",2e+05
"6865",638000
"6866",264000
"6867",879000
"6868",251200
"6869",429400
"6870",432200
"6871",624800
"6872",571200
"6873",363200
"6874",233600
"6875",257800
"6876",873000
"6877",286200
"6878",579200
"6879",876000
"6880",735400
"6881",522400
"6882",259200
"6883",626800
"6884",588400
"6885",438600
"6886",2066000
"6887",444400
"6888",1840000
"6889",386200
"6890",439400
"6891",281400
"6892",532600
"6893",932800
"6894",689800
"6895",723800
"6896",208400
"6897",504000
"6898",461800
"6899",450400
"6900",842600
"6901",797000
"6902",355400
"6903",848200
"6904",351400
"6905",246600
"6906",299000
"6907",344800
"6908",690400
"6909",317600
"6910",430600
"6911",592600
"6912",221666.667
"6913",951000
"6914",488600
"6915",783000
"6916",543400
"6917",352600
"6918",191000
"6919",373400
"6920",317000
"6921",364600
"6922",425200
"6923",435400
"6924",497000
"6925",985000
"6926",473600
"6927",322800
"6928",661600
"6929",378400
"6930",767200
"6931",597000
"6932",282200
"6933",1080800
"6934",602000
"6935",858200
"6936",616000
"6937",334600
"6938",349200
"6939",323600
"6940",415400
"6941",793600
"6942",254400
"6943",245400
"6944",229800
"6945",322800
"6946",407000
"6947",236000
"6948",489400
"6949",574400
"6950",660600
"6951",384000
"6952",447600
"6953",396800
"6954",1247200
"6955",719600
"6956",498600
"6957",519400
"6958",667000
"6959",379400
"6960",305600
"6961",384800
"6962",841400
"6963",377000
"6964",372200
"6965",203400
"6966",642200
"6967",1568000
"6968",278000
"6969",410200
"6970",409200
"6971",284400
"6972",385800
"6973",349400
"6974",294200
"6975",327800
"6976",403600
"6977",377000
"6978",191000
"6979",579000
"6980",426000
"6981",321000
"6982",592800
"6983",749000
"6984",760600
"6985",879600
"6986",210600
"6987",240400
"6988",604800
"6989",231400
"6990",468800
"6991",517200
"6992",219200
"6993",756200
"6994",430000
"6995",235600
"6996",397200
"6997",367000
"6998",784800
"6999",498400
"7000",273200
"7001",298200
"7002",514600
"7003",246600
"7004",661600
"7005",346000
"7006",334200
"7007",412800
"7008",169200
"7009",325600
"7010",225800
"7011",469000
"7012",767600
"7013",647000
"7014",491400
"7015",635800
"7016",334200
"7017",480000
"7018",448000
"7019",183800
"7020",594400
"7021",399200
"7022",704400
"7023",1011000
"7024",1045600
"7025",431800
"7026",383200
"7027",850400
"7028",300200
"7029",554000
"7030",193200
"7031",351600
"7032",484800
"7033",278600
"7034",443200
"7035",584400
"7036",429000
"7037",254200
"7038",262400
"7039",1418000
"7040",495400
"7041",479600
"7042",420200
"7043",500600
"7044",414400
"7045",384800
"7046",519600
"7047",1260000
"7048",412600
"7049",471200
"7050",1064400
"7051",257000
"7052",371200
"7053",663600
"7054",1542000
"7055",594400
"7056",964800
"7057",689800
"7058",233400
"7059",212600
"7060",422000
"7061",436000
"7062",529400
"7063",332400
"7064",819200
"7065",1202600
"7066",428200
"7067",765400
"7068",262000
"7069",466600
"7070",229800
"7071",894400
"7072",255600
"7073",416200
"7074",874800
"7075",515800
"7076",293400
"7077",297000
"7078",438200
"7079",435400
"7080",201200
"7081",467000
"7082",555000
"7083",323800
"7084",649400
"7085",898000
"7086",515800
"7087",297200
"7088",435800
"7089",1522000
"7090",610000
"7091",570600
"7092",567600
"7093",411000
"7094",588200
"7095",648800
"7096",558400
"7097",257600
"7098",459800
"7099",490400
"7100",672400
"7101",297200
"7102",634200
"7103",647800
"7104",351400
"7105",672200
"7106",1056600
"7107",2095000
"7108",461400
"7109",666000
"7110",798200
"7111",1098000
"7112",301000
"7113",241400
"7114",622400
"7115",609200
"7116",397800
"7117",261600
"7118",466200
"7119",309000
"7120",574800
"7121",297400
"7122",328000
"7123",241800
"7124",868600
"7125",325400
"7126",295400
"7127",509200
"7128",433000
"7129",747800
"7130",523400
"7131",591600
"7132",222200
"7133",726600
"7134",284200
"7135",666000
"7136",403600
"7137",366000
"7138",437200
"7139",242200
"7140",472200
"7141",441200
"7142",488800
"7143",759000
"7144",512000
"7145",250600
"7146",216200
"7147",566400
"7148",311200
"7149",424400
"7150",530333.333
"7151",336400
"7152",516400
"7153",269000
"7154",320600
"7155",506400
"7156",420000
"7157",584200
"7158",479200
"7159",657400
"7160",328000
"7161",324600
"7162",225800
"7163",890000
"7164",547800
"7165",322600
"7166",558600
"7167",318400
"7168",1043333.333
"7169",510800
"7170",491400
"7171",652000
"7172",668000
"7173",443000
"7174",488000
"7175",527000
"7176",1678000
"7177",673200
"7178",616200
"7179",2242000
"7180",399400
"7181",512600
"7182",510400
"7183",637400
"7184",342000
"7185",214400
"7186",454600
"7187",518200
"7188",706600
"7189",440000
"7190",910000
"7191",368000
"7192",421400
"7193",361800
"7194",360800
"7195",404600
"7196",370800
"7197",476600
"7198",258400
"7199",521600
"7200",280200
"7201",672800
"7202",749800
"7203",286400
"7204",300600
"7205",192600
"7206",485800
"7207",818600
"7208",654800
"7209",222200
"7210",419400
"7211",241200
"7212",315400
"7213",585600
"7214",339200
"7215",203800
"7216",765000
"7217",603000
"7218",279600
"7219",304600
"7220",237400
"7221",372400
"7222",587400
"7223",342400
"7224",379200
"7225",1376000
"7226",287800
"7227",596000
"7228",365000
"7229",280000
"7230",481800
"7231",235600
"7232",338200
"7233",672000
"7234",587400
"7235",467800
"7236",1110000
"7237",722400
"7238",325400
"7239",1118000
"7240",221000
"7241",487600
"7242",383400
"7243",257200
"7244",622600
"7245",346800
"7246",283200
"7247",205600
"7248",496200
"7249",279200
"7250",621800
"7251",250800
"7252",422200
"7253",362600
"7254",319200
"7255",163200
"7256",383200
"7257",596000
"7258",871000
"7259",631200
"7260",525000
"7261",277000
"7262",1296000
"7263",2192000
"7264",448000
"7265",523400
"7266",378800
"7267",471400
"7268",566200
"7269",684200
"7270",418400
"7271",626800
"7272",408400
"7273",229400
"7274",638400
"7275",355800
"7276",394200
"7277",406800
"7278",573800
"7279",373400
"7280",584400
"7281",527200
"7282",322000
"7283",303800
"7284",671200
"7285",474000
"7286",651800
"7287",574000
"7288",411600
"7289",208400
"7290",650000
"7291",340000
"7292",470800
"7293",591800
"7294",523800
"7295",545400
"7296",401400
"7297",534000
"7298",740600
"7299",709200
"7300",342200
"7301",723200
"7302",540200
"7303",793000
"7304",363400
"7305",741600
"7306",616400
"7307",832200
"7308",291200
"7309",602200
"7310",824400
"7311",299400
"7312",275600
"7313",213400
"7314",725400
"7315",632200
"7316",471200
"7317",438000
"7318",1108200
"7319",589000
"7320",336400
"7321",541200
"7322",796600
"7323",818200
"7324",411000
"7325",325000
"7326",293600
"7327",568800
"7328",326800
"7329",560200
"7330",380200
"7331",693400
"7332",754600
"7333",359000
"7334",226600
"7335",560000
"7336",265600
"7337",1374600
"7338",198000
"7339",785400
"7340",465200
"7341",764400
"7342",1436000
"7343",524200
"7344",949800
"7345",490200
"7346",753000
"7347",968000
"7348",260400
"7349",2494000
"7350",733400
"7351",816200
"7352",192200
"7353",865600
"7354",303000
"7355",381600
"7356",908000
"7357",701000
"7358",410200
"7359",283800
"7360",295600
"7361",406400
"7362",505600
"7363",307200
"7364",581000
"7365",320400
"7366",407800
"7367",627600
"7368",326000
"7369",283400
"7370",336200
"7371",743600
"7372",284400
"7373",819800
"7374",1001000
"7375",807000
"7376",219400
"7377",741200
"7378",440200
"7379",235000
"7380",529000
"7381",375600
"7382",409200
"7383",752200
"7384",621800
"7385",499400
"7386",473000
"7387",184000
"7388",373800
"7389",382800
"7390",276400
"7391",921000
"7392",256600
"7393",340600
"7394",401400
"7395",489200
"7396",358400
"7397",1239000
"7398",282600
"7399",284400
"7400",235200
"7401",803000
"7402",525800
"7403",331800
"7404",453800
"7405",364200
"7406",205200
"7407",266800
"7408",575400
"7409",616800
"7410",257000
"7411",335800
"7412",566200
"7413",527800
"7414",656200
"7415",386200
"7416",631000
"7417",391400
"7418",323200
"7419",347200
"7420",322200
"7421",501200
"7422",901400
"7423",217200
"7424",1336000
"7425",860400
"7426",447200
"7427",548200
"7428",497000
"7429",1039000
"7430",640200
"7431",1148000
"7432",1063800
"7433",316000
"7434",693000
"7435",344000
"7436",468800
"7437",1362000
"7438",796600
"7439",670600
"7440",410000
"7441",474000
"7442",448200
"7443",236400
"7444",824000
"7445",443200
"7446",574000
"7447",398400
"7448",419400
"7449",513000
"7450",623800
"7451",319200
"7452",381200
"7453",432600
"7454",1132600
"7455",1200000
"7456",760800
"7457",226200
"7458",2478000
"7459",628800
"7460",428400
"7461",231400
"7462",554000
"7463",201200
"7464",473200
"7465",532400
"7466",261833.333
"7467",488800
"7468",613600
"7469",440200
"7470",899800
"7471",776800
"7472",1395000
"7473",1026000
"7474",404000
"7475",316400
"7476",405000
"7477",287400
"7478",486000
"7479",607200
"7480",1058000
"7481",339600
"7482",477200
"7483",465000
"7484",201000
"7485",390400
"7486",232000
"7487",404000
"7488",979800
"7489",245200
"7490",445600
"7491",324200
"7492",407000
"7493",490600
"7494",791800
"7495",333600
"7496",697200
"7497",410600
"7498",293400
"7499",250000
"7500",771400
"7501",932200
"7502",323000
"7503",285000
"7504",345400
"7505",313000
"7506",543400
"7507",492400
"7508",269600
"7509",758400
"7510",683600
"7511",459600
"7512",837600
"7513",399000
"7514",564400
"7515",648000
"7516",268200
"7517",291400
"7518",839200
"7519",384800
"7520",411200
"7521",518600
"7522",778200
"7523",564000
"7524",375800
"7525",615000
"7526",701800
"7527",522800
"7528",527800
"7529",1153000
"7530",242600
"7531",484000
"7532",510600
"7533",501800
"7534",458200
"7535",389400
"7536",527800
"7537",660400
"7538",330000
"7539",297200
"7540",303600
"7541",248400
"7542",635000
"7543",431000
"7544",842200
"7545",346400
"7546",534000
"7547",658000
"7548",638200
"7549",681000
"7550",267200
"7551",229400
"7552",365000
"7553",423600
"7554",751600
"7555",290800
"7556",393200
"7557",462800
"7558",324400
"7559",1342000
"7560",689400
"7561",1235000
"7562",316200
"7563",574200
"7564",327400
"7565",548400
"7566",289200
"7567",539000
"7568",292400
"7569",294800
"7570",458200
"7571",293600
"7572",274200
"7573",934200
"7574",486400
"7575",1043400
"7576",278800
"7577",678000
"7578",524400
"7579",832400
"7580",865600
"7581",222200
"7582",601000
"7583",348200
"7584",311400
"7585",566200
"7586",596800
"7587",617600
"7588",283800
"7589",277000
"7590",307800
"7591",319600
"7592",873600
"7593",413200
"7594",322000
"7595",632200
"7596",689800
"7597",348400
"7598",458400
"7599",195400
"7600",356200
"7601",174400
"7602",821200
"7603",292000
"7604",828000
"7605",627000
"7606",457200
"7607",1236600
"7608",383200
"7609",342000
"7610",327800
"7611",261000
"7612",581400
"7613",913000
"7614",356000
"7615",692600
"7616",339000
"7617",316600
"7618",653400
"7619",288600
"7620",375000
"7621",289000
"7622",733400
"7623",1183000
"7624",277600
"7625",618400
"7626",292800
"7627",644400
"7628",236800
"7629",316000
"7630",796400
"7631",574600
"7632",888200
"7633",610200
"7634",421800
"7635",211200
"7636",621800
"7637",1263000
"7638",458600
"7639",507000
"7640",655200
"7641",468400
"7642",262400
"7643",258400
"7644",366200
"7645",418000
"7646",263200
"7647",635000
"7648",267800
"7649",301400
"7650",412400
"7651",268000
"7652",393600
"7653",267200
"7654",525200
"7655",527200
"7656",298800
"7657",251600
"7658",919000
"7659",299800
"7660",462000
"7661",266600
"7662",325400
"7663",1726000
"7664",277400
"7665",798000
"7666",920800
"7667",293200
"7668",460000
"7669",273800
"7670",320400
"7671",463000
"7672",522400
"7673",232800
"7674",279800
"7675",305600
"7676",684000
"7677",190400
"7678",321200
"7679",635800
"7680",683200
"7681",214400
"7682",605200
"7683",476600
"7684",255600
"7685",672600
"7686",516600
"7687",460800
"7688",619200
"7689",776800
"7690",372000
"7691",322600
"7692",510200
"7693",363800
"7694",341400
"7695",174000
"7696",1159000
"7697",684000
"7698",475600
"7699",431200
"7700",452600
"7701",341200
"7702",420800
"7703",290400
"7704",337600
"7705",375400
"7706",315400
"7707",248400
"7708",469000
"7709",700200
"7710",2028000
"7711",1199000
"7712",1153600
"7713",535800
"7714",507600
"7715",173200
"7716",362400
"7717",199600
"7718",242400
"7719",1137000
"7720",720800
"7721",285800
"7722",587200
"7723",471400
"7724",265200
"7725",607400
"7726",327000
"7727",480000
"7728",421200
"7729",193400
"7730",877800
"7731",239000
"7732",248400
"7733",389600
"7734",289600
"7735",595600
"7736",445000
"7737",363200
"7738",386600
"7739",1041000
"7740",373600
"7741",265000
"7742",422800
"7743",462600
"7744",217800
"7745",430000
"7746",612200
"7747",303200
"7748",791600
"7749",620200
"7750",198800
"7751",479400
"7752",371200
"7753",477600
"7754",1145200
"7755",504400
"7756",2016000
"7757",408000
"7758",312600
"7759",413000
"7760",396000
"7761",361800
"7762",442400
"7763",480600
"7764",737600
"7765",496600
"7766",237000
"7767",614400
"7768",788000
"7769",2274000
"7770",416000
"7771",303000
"7772",275400
"7773",228200
"7774",222200
"7775",801000
"7776",216800
"7777",227800
"7778",378600
"7779",327200
"7780",395000
"7781",836800
"7782",1572000
"7783",705000
"7784",236600
"7785",285400
"7786",205400
"7787",288800
"7788",431600
"7789",412400
"7790",580800
"7791",389000
"7792",258400
"7793",453400
"7794",633600
"7795",406400
"7796",812400
"7797",812800
"7798",737000
"7799",636000
"7800",521400
"7801",376000
"7802",1572000
"7803",293800
"7804",318400
"7805",298200
"7806",416800
"7807",485800
"7808",1125000
"7809",504600
"7810",446200
"7811",516000
"7812",814000
"7813",812200
"7814",199000
"7815",736400
"7816",1407000
"7817",1946000
"7818",574800
"7819",1022000
"7820",613000
"7821",501200
"7822",211400
"7823",602200
"7824",339600
"7825",446000
"7826",545600
"7827",261000
"7828",212800
"7829",736400
"7830",205000
"7831",662800
"7832",453800
"7833",208200
"7834",217000
"7835",304200
"7836",640600
"7837",378000
"7838",252800
"7839",674400
"7840",414400
"7841",592200
"7842",311600
"7843",316200
"7844",512000
"7845",285200
"7846",278400
"7847",739000
"7848",513000
"7849",505400
"7850",594600
"7851",834400
"7852",1048800
"7853",510000
"7854",915800
"7855",595000
"7856",298600
"7857",508800
"7858",384800
"7859",289600
"7860",481200
"7861",388600
"7862",214200
"7863",252400
"7864",485800
"7865",624800
"7866",742600
"7867",237400
"7868",309000
"7869",1088000
"7870",329000
"7871",447200
"7872",249800
"7873",588600
"7874",597200
"7875",414800
"7876",524800
"7877",405000
"7878",855800
"7879",837400
"7880",333800
"7881",741200
"7882",463600
"7883",585000
"7884",249000
"7885",1232000
"7886",941000
"7887",487600
"7888",1051600
"7889",433200
"7890",1794000
"7891",333000
"7892",536000
"7893",257600
"7894",295600
"7895",231400
"7896",497000
"7897",311600
"7898",470800
"7899",412800
"7900",656600
"7901",687000
"7902",606400
"7903",756000
"7904",1540600
"7905",1124600
"7906",296200
"7907",371600
"7908",295600
"7909",624400
"7910",294600
"7911",317800
"7912",607600
"7913",710800
"7914",388000
"7915",263400
"7916",187600
"7917",404400
"7918",209200
"7919",420200
"7920",302800
"7921",289200
"7922",296800
"7923",728000
"7924",1331600
"7925",1451000
"7926",300800
"7927",230800
"7928",339600
"7929",394400
"7930",308800
"7931",250000
"7932",315600
"7933",630800
"7934",380600
"7935",315000
"7936",532800
"7937",421000
"7938",341200
"7939",605800
"7940",627000
"7941",605800
"7942",907600
"7943",682000
"7944",368800
"7945",880800
"7946",734800
"7947",402800
"7948",614200
"7949",232000
"7950",856200
"7951",1028600
"7952",175800
"7953",565400
"7954",652400
"7955",473666.667
"7956",877800
"7957",225000
"7958",978600
"7959",469000
"7960",440200
"7961",350600
"7962",296200
"7963",758200
"7964",424400
"7965",1540000
"7966",584600
"7967",452800
"7968",772800
"7969",605000
"7970",390600
"7971",220000
"7972",363600
"7973",328000
"7974",274800
"7975",306800
"7976",185400
"7977",176400
"7978",274600
"7979",353400
"7980",519400
"7981",327400
"7982",637600
"7983",485600
"7984",587000
"7985",337200
"7986",457200
"7987",301000
"7988",543200
"7989",918400
"7990",526600
"7991",429400
"7992",513400
"7993",345400
"7994",241200
"7995",507000
"7996",284400
"7997",351800
"7998",281000
"7999",489400
"8000",431800
"8001",297000
"8002",666000
"8003",2572000
"8004",517000
"8005",259400
"8006",628800
"8007",436000
"8008",275600
"8009",339800
"8010",755800
"8011",861400
"8012",819600
"8013",820000
"8014",369600
"8015",185800
"8016",285800
"8017",389600
"8018",479400
"8019",1011200
"8020",443000
"8021",304200
"8022",549800
"8023",814000
"8024",637200
"8025",342200
"8026",468000
"8027",511200
"8028",282200
"8029",804400
"8030",414600
"8031",216200
"8032",441800
"8033",740000
"8034",474600
"8035",258000
"8036",277800
"8037",458200
"8038",525200
"8039",315600
"8040",433400
"8041",835600
"8042",1678000
"8043",553200
"8044",201600
"8045",500600
"8046",516600
"8047",467000
"8048",448200
"8049",413400
"8050",440400
"8051",455000
"8052",447200
"8053",365600
"8054",184400
"8055",260400
