"","x"
"8517",1098190.68859725
"8518",636669.205449101
"8519",603264.03466914
"8520",677639.001436204
"8521",320904.21992223
"8522",989025.113571419
"8523",633466.908071866
"8524",297257.933462829
"8525",801491.055449615
"8526",1072843.70552377
"8527",612210.992348984
"8528",586171.67038293
"8529",898554.677113321
"8530",124596.950591624
"8531",35647.7064396398
"8532",156693.08614205
"8533",732538.965441855
"8534",277685.812002228
"8535",463792.054370366
"8536",536406.90674093
"8537",453598.804016339
"8538",391560.175135428
"8539",504113.669464677
"8540",343677.056229846
"8541",644171.408517788
"8542",372072.074182401
"8543",446009.824914811
"8544",531372.305190982
"8545",431676.324412905
"8546",990242.926226581
"8547",554750.764509365
"8548",470260.610350135
"8549",547079.284377648
"8550",605316.443744865
"8551",444938.618391275
"8552",669854.028007393
"8553",616626.715136997
"8554",360818.588829912
"8555",906876.393101158
"8556",738150.594942731
"8557",827463.591474007
"8558",536251.568048675
"8559",483273.820635608
"8560",600884.602447304
"8561",94688.4248092588
"8562",389633.435496139
"8563",609523.747746206
"8564",236583.622058767
"8565",55309.5294876017
"8566",779336.891890943
"8567",293087.072866433
"8568",581876.923103342
"8569",269958.267573143
"8570",223226.042536656
"8571",506960.501548467
"8572",151623.818573318
"8573",618084.870437222
"8574",241017.572656436
"8575",307961.246371517
"8576",134269.739675421
"8577",609022.542020385
"8578",358929.278798986
"8579",115472.345293091
"8580",621741.508834782
"8581",408472.79903816
"8582",534685.17738494
"8583",187095.716317832
"8584",300320.356996675
"8585",344798.507637038
"8586",542143.080830067
"8587",327847.824279023
"8588",360217.455394728
"8589",1031793.00661957
"8590",464190.273572882
"8591",561262.062808694
"8592",441665.852303354
"8593",599073.748225256
"8594",477318.514548737
"8595",466915.510426806
"8596",514531.065097768
"8597",407722.932675838
"8598",98831.0484027955
"8599",551105.251170186
"8600",64632.5781802656
"8601",479384.249366632
"8602",363016.003158365
"8603",258799.445166087
"8604",423199.696266634
"8605",447834.771072854
"8606",1345652.63217726
"8607",591843.862739188
"8608",464576.585376641
"8609",787207.771159908
"8610",243838.341673781
"8611",562790.304829921
"8612",1157732.88344224
"8613",283121.293324029
"8614",195541.5926265
"8615",412968.764498047
"8616",476942.644585143
"8617",331891.835651835
"8618",469553.429986434
"8619",396622.778802739
"8620",551213.444587016
"8621",424100.665063503
"8622",187270.474426683
"8623",787972.240232601
"8624",27485.0228051945
"8625",575229.154816361
"8626",632111.686783602
"8627",621789.405626944
"8628",522513.894757447
"8629",634154.690478141
"8630",775007.64985961
"8631",399174.308123561
"8632",646575.249459909
"8633",351641.372520353
"8634",391585.246919392
"8635",138829.809801457
"8636",48992.7075703587
"8637",408632.556477273
"8638",390240.705916541
"8639",331490.896563625
"8640",457988.874639514
"8641",217572.785413305
"8642",365237.316249593
"8643",730262.988577881
"8644",496026.458304943
"8645",1356389.82205145
"8646",711086.928146424
"8647",668162.776608848
"8648",771178.099934553
"8649",972184.989057956
"8650",237445.658926054
"8651",145651.675720588
"8652",221188.700603917
"8653",808622.221720928
"8654",751856.938892821
"8655",324566.1094318
"8656",502877.673219737
"8657",250431.42992012
"8658",366972.188112742
"8659",482345.489575139
"8660",513994.719551138
"8661",1101770.47247042
"8662",473521.627528554
"8663",156108.340456913
"8664",720600.543767656
"8665",353411.835856582
"8666",481959.798302659
"8667",205136.714576108
"8668",266070.457582836
"8669",308775.349130796
"8670",504594.203084932
"8671",540809.181030607
"8672",830827.778877698
"8673",388899.306922657
"8674",155338.377175084
"8675",356552.425419367
"8676",287230.055349353
"8677",101755.464778774
"8678",330275.082728176
"8679",650794.67150735
"8680",317474.824897062
"8681",323055.116653046
"8682",608489.25709779
"8683",558395.734248835
"8684",621012.231637347
"8685",439277.187491514
"8686",421140.110035869
"8687",613420.266274777
"8688",667285.568540588
"8689",626464.66349046
"8690",457967.707747703
"8691",322045.130771446
"8692",470816.814169374
"8693",100690.475431473
"8694",468996.090529712
"8695",531247.55784511
"8696",536981.496970235
"8697",315000.586948098
"8698",576792.591150862
"8699",278890.601887095
"8700",359220.499878974
"8701",724225.610465927
"8702",742940.788536042
"8703",959860.570120608
"8704",354451.692935981
"8705",460471.443294665
"8706",440030.776778226
"8707",605034.461410825
"8708",210087.257066425
"8709",178567.348324336
"8710",421764.95542789
"8711",602771.850814216
"8712",790605.025688507
"8713",1156024.52155536
"8714",321874.101243684
"8715",273336.032533289
"8716",178594.873412238
"8717",401636.16452912
"8718",471860.625291938
"8719",476863.731544845
"8720",321386.109075581
"8721",351982.964578811
"8722",939285.564657262
"8723",979258.02940691
"8724",585085.782000778
"8725",410810.223222245
"8726",975595.670760316
"8727",293321.768076279
"8728",280515.680499786
"8729",656655.177028727
"8730",270970.544654844
"8731",723377.270995041
"8732",768617.324094137
"8733",867626.216584057
"8734",375106.71683025
"8735",785617.286194599
"8736",684569.234020209
"8737",519528.388073067
"8738",253528.410516105
"8739",440411.100042851
"8740",576847.994360337
"8741",592657.912573553
"8742",207494.94786422
"8743",556207.826078539
"8744",284292.514819658
"8745",670858.627553623
"8746",817708.662116429
"8747",-66358.7281381882
"8748",450820.103113884
"8749",306091.883523966
"8750",293851.252065392
"8751",624872.200040916
"8752",876139.398903545
"8753",727327.417156692
"8754",399947.104696115
"8755",318935.964391147
"8756",189909.4538785
"8757",311481.810696008
"8758",590518.846701316
"8759",427215.844270539
"8760",772615.009384124
"8761",420048.306601277
"8762",363016.030511319
"8763",478571.060596581
"8764",195969.548576054
"8765",330093.00369908
"8766",567194.369184977
"8767",324137.463482065
"8768",163190.044027205
"8769",393228.871459972
"8770",289947.11323719
"8771",591599.977508208
"8772",329785.275656568
"8773",249281.154670465
"8774",181983.335256899
"8775",169122.253247148
"8776",921965.791502307
"8777",250536.669596714
"8778",145662.504543386
"8779",368122.29366237
"8780",1160561.62596124
"8781",412599.427064564
"8782",154332.860730774
"8783",1058923.76427218
"8784",673121.791062045
"8785",586584.521449987
"8786",627543.910208966
"8787",159281.691596244
"8788",438431.692919295
"8789",274981.804495841
"8790",710102.671980495
"8791",872776.584823242
"8792",376818.872878222
"8793",417045.668988731
"8794",867779.144132235
"8795",642281.712759096
"8796",67249.0573617342
"8797",638271.911526542
"8798",505330.053530628
"8799",707945.112159261
"8800",504688.944752199
"8801",688242.153775386
"8802",328959.520124271
"8803",616988.430284876
"8804",1126171.27578138
"8805",515925.767516797
"8806",283102.619621741
"8807",214532.737538054
"8808",530633.849307442
"8809",369157.536442713
"8810",1454835.68447362
"8811",378779.344290578
"8812",574253.278084491
"8813",303749.055353072
"8814",727170.724195729
"8815",237036.941032364
"8816",438314.735072024
"8817",619070.462581835
"8818",304378.567926136
"8819",720302.009314145
"8820",399219.446172415
"8821",456937.171339786
"8822",870547.728223396
"8823",498541.158530203
"8824",329617.737034113
"8825",916697.681618746
"8826",277432.483142742
"8827",346508.517542135
"8828",215103.378130494
"8829",584715.854185056
"8830",345766.086507505
"8831",399941.286281957
"8832",612951.205251388
"8833",483812.017472555
"8834",681543.319500332
"8835",823559.626564516
"8836",558764.569890244
"8837",355414.673976218
"8838",261797.935254088
"8839",349752.833081767
"8840",805765.035822639
"8841",352060.018933809
"8842",510079.532489949
"8843",411600.665305417
"8844",257080.038495682
"8845",437515.9606704
"8846",556086.445334859
"8847",1078034.78534721
"8848",432034.785405697
"8849",313646.124808233
"8850",241690.421477378
"8851",706339.796289674
"8852",457274.073952073
"8853",450809.04699268
"8854",601888.553806998
"8855",1441514.68432056
"8856",296578.58322377
"8857",261397.748978099
"8858",359444.877342905
"8859",649275.867578127
"8860",292779.270848471
"8861",415052.024553336
"8862",633839.892462346
"8863",300713.346884637
"8864",163191.827647871
"8865",187000.817137396
"8866",354731.213815294
"8867",218190.766771957
"8868",230483.626233906
"8869",420794.655810685
"8870",593612.922193396
"8871",315306.787924653
"8872",194836.486601451
"8873",581938.033476943
"8874",451564.093691499
"8875",551290.849249868
"8876",235348.292057073
"8877",140765.019650686
"8878",477732.714189723
"8879",79382.1103555617
"8880",410358.397779391
"8881",198097.593452831
"8882",399110.760089807
"8883",472420.209538027
"8884",818828.4741941
"8885",313368.316277758
"8886",894787.28554108
"8887",705752.933555234
"8888",245892.760390013
"8889",674079.224629464
"8890",1036061.70312283
"8891",443454.742032738
"8892",517591.70029606
"8893",399001.588619695
"8894",184670.305801128
"8895",436769.134673702
"8896",554774.875733219
"8897",231408.857251607
"8898",528341.69422335
"8899",285710.122207763
"8900",506472.699412901
"8901",391184.93955949
"8902",1080133.20711567
"8903",325580.349199747
"8904",531609.741822236
"8905",313639.716351099
"8906",479080.841710014
"8907",588808.234433656
"8908",269433.158209733
"8909",477687.026841852
"8910",433139.847401838
"8911",158728.691290374
"8912",973560.973569162
"8913",700438.550440917
"8914",740873.401983145
"8915",738383.598840848
"8916",666006.06695576
"8917",-9061.28869163641
"8918",385642.304949266
"8919",348626.177629999
"8920",455990.492479118
"8921",576515.273220921
"8922",813408.190537683
"8923",1017793.96476602
"8924",244510.227581793
"8925",528207.857712355
"8926",415984.709247997
"8927",199279.175271038
"8928",724032.711312252
"8929",341080.357481508
"8930",332847.566026832
"8931",600355.037895035
"8932",203100.903592326
"8933",99172.2907039066
"8934",613809.169028298
"8935",1299936.05781743
"8936",651697.57156137
"8937",406684.056162583
"8938",1083010.02952717
"8939",551485.450826996
"8940",275401.857170806
"8941",536924.1324183
"8942",521413.064205636
"8943",599515.15387946
"8944",725495.855072272
"8945",462147.167909007
"8946",1069041.30338777
"8947",853200.846177454
"8948",694307.99365476
"8949",340277.929368232
"8950",167850.799882348
"8951",571183.726426961
"8952",122770.766184937
"8953",399300.727386663
"8954",697324.466675247
"8955",495596.130764022
"8956",1073358.81943479
"8957",134476.076523763
"8958",631172.673904444
"8959",447410.503577525
"8960",266467.271854462
"8961",130690.336625157
"8962",505320.381675442
"8963",493575.965788167
"8964",770292.089428504
"8965",453616.136263854
"8966",528430.96425201
"8967",321501.598571858
"8968",232579.287278174
"8969",490909.79362203
"8970",275461.410199441
"8971",504414.855017824
"8972",374121.257472194
"8973",258632.656714983
"8974",14758.687238389
"8975",581443.883549608
"8976",375149.442169642
"8977",391963.098056762
"8978",404756.500740006
"8979",204507.901626642
"8980",353538.039484276
"8981",193753.843988866
"8982",327264.588384501
"8983",373978.114954324
"8984",566286.497659262
"8985",712477.598208364
"8986",374219.119936318
"8987",442741.179072286
"8988",745015.652332233
"8989",569932.03840541
"8990",407350.382257517
"8991",195739.646485705
"8992",340780.371105632
"8993",171696.662605894
"8994",601305.637000394
"8995",459434.313709461
"8996",146103.210682129
"8997",522431.056902886
"8998",929325.468255737
"8999",256073.805783649
"9000",191129.096131145
"9001",943330.031014276
"9002",334327.682319715
"9003",292639.025838262
"9004",1124823.74956174
"9005",1203765.01332549
"9006",408360.864913772
"9007",1237709.2848889
"9008",335827.156361813
"9009",529752.434548564
"9010",561555.940350698
"9011",487693.868686972
"9012",671027.87191232
"9013",1065739.13440882
"9014",1930475.90930228
"9015",400945.193519822
"9016",382384.668798735
"9017",352069.907758225
"9018",449954.105340654
"9019",396600.261667003
"9020",299906.653016538
"9021",465849.798402222
"9022",289823.306616166
"9023",175248.233848874
"9024",1263204.55636964
"9025",246516.801172956
"9026",256925.614916567
"9027",820866.418348084
"9028",517476.952110527
"9029",-36390.4630183673
"9030",568278.118824064
"9031",631159.04482792
"9032",179741.847480667
"9033",374344.264708282
"9034",1196698.0639367
"9035",852620.230967558
"9036",113149.995990193
"9037",528366.224277964
"9038",1006011.77795177
"9039",409926.469751283
"9040",654567.437791932
"9041",605987.518145354
"9042",596010.867247997
"9043",570060.629908735
"9044",864956.131136805
"9045",670907.982306869
"9046",822587.168550068
"9047",607730.284472322
"9048",149977.019394796
"9049",400175.970057582
"9050",289518.183719006
"9051",527505.487985216
"9052",548098.590215152
"9053",192157.874126162
"9054",584027.546512078
"9055",530266.002964891
"9056",555052.368400819
"9057",276180.431420091
"9058",293766.141883697
"9059",436803.485769137
"9060",391525.630414422
"9061",998040.018403881
"9062",64792.0011519698
"9063",317952.45273588
"9064",354916.84782098
"9065",329895.955525178
"9066",361659.901909207
"9067",539636.145071733
"9068",418280.488798685
"9069",639181.763251131
"9070",261511.320355359
"9071",555252.917108894
"9072",534437.201258357
"9073",297508.829813535
"9074",479135.458589646
"9075",519808.100271166
"9076",721041.407589373
"9077",471773.866913711
"9078",840665.289697732
"9079",101039.986771425
"9080",370436.678726192
"9081",695378.120358582
"9082",658056.893085587
"9083",-41351.0748228051
"9084",1687952.20393032
"9085",509878.493933426
"9086",163759.706703245
"9087",301731.498712189
"9088",527959.912871223
"9089",250570.983959787
"9090",519653.053489649
"9091",254624.914416838
"9092",776867.687560274
"9093",278959.830179708
"9094",610516.474352349
"9095",668309.669226499
"9096",359542.520210606
"9097",739388.478491851
"9098",602946.632678052
"9099",306419.824464394
"9100",469874.67645777
"9101",584442.878239451
"9102",525737.793718148
"9103",1457114.90349214
"9104",343053.227529708
"9105",938120.347527622
"9106",408539.089938331
"9107",333147.982048923
"9108",266677.470440667
"9109",861449.427940315
"9110",691569.363120028
"9111",493493.09639482
"9112",415730.720689788
"9113",1688510.36543041
"9114",718407.238112415
"9115",103200.295781614
"9116",456024.957002519
"9117",66795.8809458769
"9118",231764.854318965
"9119",327762.052517953
"9120",586086.148064821
"9121",1065758.21988094
"9122",538339.630952834
"9123",1011296.8185551
"9124",480212.03260209
"9125",576813.669055137
"9126",767326.822802427
"9127",519074.025569052
"9128",383838.947261523
"9129",165057.808312356
"9130",290901.166980546
"9131",1434900.67100518
"9132",583139.852049903
"9133",242586.727300344
"9134",430043.607296453
"9135",1108837.97753401
"9136",494017.45113699
"9137",1007352.15077884
"9138",805782.279625994
"9139",422366.232543836
"9140",447397.267939927
"9141",346801.822351688
"9142",583375.552203551
"9143",121608.90538534
"9144",985111.470852742
"9145",156122.671383731
"9146",470986.3720209
"9147",357561.100807847
"9148",478199.821370698
"9149",726452.187558892
"9150",457065.74277908
"9151",932857.733667086
"9152",1241467.69627752
"9153",386647.97440262
"9154",370605.850312224
"9155",126484.960081241
"9156",-59409.2433417549
"9157",487225.70275218
"9158",13073.9918855049
"9159",490437.750246336
"9160",173905.610287243
"9161",256765.640584017
"9162",390671.371865237
"9163",231007.05098269
"9164",659527.586650232
"9165",272308.712770047
"9166",451900.315212417
"9167",567054.925057628
"9168",567676.185508359
"9169",614934.73648254
"9170",642482.949849534
"9171",1024644.83084494
"9172",315719.83251352
"9173",524568.34008435
"9174",935416.115434586
"9175",556021.344892942
"9176",794378.757602434
"9177",229686.03034099
"9178",1023522.00726758
"9179",280463.914681173
"9180",360237.593888001
"9181",281363.796618235
"9182",595121.903484319
"9183",618214.623277093
"9184",652402.879251284
"9185",739115.507592057
"9186",-31194.1006489159
"9187",439565.634337821
"9188",323238.758764817
"9189",374263.191494281
"9190",415887.454573208
"9191",1179503.85123021
"9192",317326.914183245
"9193",190127.197420467
"9194",240757.098507633
"9195",1207808.54350723
"9196",400002.012484517
"9197",678772.691397197
"9198",758460.380132788
"9199",242814.933402745
"9200",568211.474446368
"9201",415021.007136504
"9202",356059.236998243
"9203",320969.198914586
"9204",113730.71577177
"9205",288182.820693544
"9206",88926.1090583984
"9207",496107.246935354
"9208",294963.784639766
"9209",570119.045009456
"9210",273873.761438825
"9211",244515.476786926
"9212",549724.037370041
"9213",627025.710470709
"9214",269174.093704623
"9215",434908.182081563
"9216",262416.961346529
"9217",595991.964671056
"9218",551572.406995734
"9219",237249.582751348
"9220",1103965.80801381
"9221",561120.970925298
"9222",791955.198400378
"9223",670027.65447961
"9224",337755.368628269
"9225",352388.621851887
"9226",316984.646068421
"9227",644465.703771022
"9228",464243.074247033
"9229",602144.539099146
"9230",448472.892402892
"9231",782643.128025741
"9232",766051.007813023
"9233",821774.949790612
"9234",248789.407936278
"9235",560266.793065903
"9236",737647.458337322
"9237",279673.925802964
"9238",534256.919492821
"9239",328511.027469234
"9240",450880.847426394
"9241",618517.295357001
"9242",493792.504773865
"9243",431892.218469373
"9244",315653.91839707
"9245",862037.991985881
"9246",562322.386234169
"9247",468347.236483908
"9248",501345.677941182
"9249",363336.444341223
"9250",289050.054427044
"9251",211605.028560777
"9252",358546.48713443
"9253",379787.645531649
"9254",943897.698569333
"9255",244957.754109557
"9256",655093.753994258
"9257",686680.277973615
"9258",688858.204689979
"9259",191401.127841423
"9260",600396.088546921
"9261",595976.32824432
"9262",650192.59039896
"9263",96025.7705400931
"9264",1116014.70076085
"9265",333758.375821383
"9266",448128.727247495
"9267",216970.562835184
"9268",502172.797277698
"9269",589678.398071114
"9270",422566.313237004
"9271",1051233.58828597
"9272",680931.966659295
"9273",1734589.61228879
"9274",345651.618507391
"9275",441320.656723558
"9276",685788.162218419
"9277",501709.434839464
"9278",279822.066916762
"9279",610681.755983942
"9280",216752.914928987
"9281",461868.708768688
"9282",518382.155957412
"9283",1136331.57898546
"9284",490370.049639487
"9285",696905.040689678
"9286",777572.435080986
"9287",457311.366982326
"9288",906069.003473629
"9289",879320.653825885
"9290",463578.763836537
"9291",316092.039647494
"9292",114418.230210762
"9293",571136.672668444
"9294",393412.133331028
"9295",423749.077967475
"9296",620641.948238297
"9297",405148.673802392
"9298",385026.203559837
"9299",476923.774490818
"9300",53214.6516110924
"9301",532724.441538602
"9302",497249.445444014
"9303",737793.344995054
"9304",664207.171848883
"9305",232945.319825547
"9306",693396.2527444
"9307",323957.403166195
"9308",849114.302640135
"9309",539014.826896997
"9310",265321.668919933
"9311",666734.16329128
"9312",296291.15724723
"9313",640574.040561856
"9314",432726.335444846
"9315",72744.320940766
"9316",-93629.3829342029
"9317",614404.394027054
"9318",531567.712631838
"9319",233021.673719927
"9320",776577.46581371
"9321",554123.136600485
"9322",313155.496888907
"9323",401803.9668035
"9324",1096054.1712664
"9325",944620.7863771
"9326",557569.685534786
"9327",414453.197155941
"9328",590351.942189955
"9329",260718.946758338
"9330",344338.583046558
"9331",224608.804588115
"9332",496284.915017731
"9333",302959.398887057
"9334",879675.667412161
"9335",894405.77377255
"9336",430265.603367764
"9337",854632.47784605
"9338",367064.504287457
"9339",882581.870268911
"9340",245254.09216805
"9341",498056.971318488
"9342",404603.22132069
"9343",441454.881060929
"9344",590681.123927241
"9345",188339.265427759
"9346",1107775.60164769
"9347",643556.671908224
"9348",415322.784704117
"9349",961357.624382121
"9350",528488.519153152
"9351",247428.941281138
"9352",496076.845240097
"9353",1200717.19186755
"9354",402802.86761634
"9355",222801.749248463
"9356",646696.815424615
"9357",479175.718760602
"9358",401862.081512442
"9359",1328427.48259521
"9360",750950.435529837
"9361",201555.968860413
"9362",521496.24888141
"9363",265248.309869882
"9364",101261.097507657
"9365",440873.265155926
"9366",229849.22821612
"9367",380446.484649251
"9368",381400.769850195
"9369",518997.252770177
"9370",451617.194644623
"9371",490448.992743685
"9372",570183.168529498
"9373",304996.601438209
"9374",507398.917368769
"9375",552990.051015829
"9376",515145.962530657
"9377",1008686.9104294
"9378",489664.602812066
"9379",323279.100311324
"9380",277229.564952826
"9381",1985941.46240254
"9382",489511.304190333
"9383",444950.223070769
"9384",421589.255094338
"9385",455459.988408957
"9386",1701090.40615367
"9387",697986.109825275
"9388",575793.162544752
"9389",204251.180827562
"9390",354528.186186587
"9391",898518.444032837
"9392",444695.770464139
"9393",278005.4200909
"9394",565639.395172862
"9395",19064.1803518235
"9396",478845.841043348
"9397",991902.090295658
"9398",459093.597678286
"9399",825131.143900751
"9400",291566.314418628
"9401",390666.417768113
"9402",204972.196620694
"9403",822061.114335625
"9404",435829.02500615
"9405",539243.183612948
"9406",460695.95129016
"9407",517084.221171933
"9408",478812.557653853
"9409",300292.438947804
"9410",743303.8941108
"9411",1032611.6071875
"9412",242818.509841956
"9413",757834.448490975
"9414",196660.716869075
"9415",351958.930654946
"9416",814209.622481917
"9417",901028.901846875
"9418",348682.698565082
"9419",230000.212988865
"9420",481048.637147075
"9421",591529.751414325
"9422",406896.884313772
"9423",136896.839743062
"9424",604289.29098585
"9425",487927.36851792
"9426",513921.320253801
"9427",651418.137683665
"9428",206696.824892524
"9429",286440.144008544
"9430",617257.107589903
"9431",416534.701849715
"9432",399307.159934266
"9433",492542.280776694
"9434",559025.228809287
"9435",534155.079252332
"9436",622609.018764687
"9437",540366.047403509
"9438",286553.277782749
"9439",617315.89934145
"9440",496400.423847491
"9441",474000.432891442
"9442",176074.20452969
"9443",574276.206314586
"9444",192246.551025539
"9445",195317.783394523
"9446",420571.65380358
"9447",404133.113537276
"9448",-81155.235963026
"9449",1208449.62608713
"9450",490453.58582734
"9451",561165.608365655
"9452",480535.155418572
"9453",165099.596274239
"9454",226542.071666233
"9455",483755.824467677
"9456",430467.290077422
"9457",411427.168054573
"9458",136781.524770839
"9459",888712.146581269
"9460",414092.992092557
"9461",355743.602378075
"9462",605282.783598917
"9463",645971.569763624
"9464",1148758.52157949
"9465",388804.810828782
"9466",225763.629818578
"9467",203093.496451079
"9468",368847.583905751
"9469",1083769.22285512
"9470",568817.080848613
"9471",675865.778299545
"9472",478802.958722453
"9473",405315.6429709
"9474",984400.002334953
"9475",321106.92430919
"9476",532664.42220865
"9477",808928.714007944
"9478",411617.73500972
"9479",275684.114116787
"9480",950751.468281598
"9481",451718.974194558
"9482",209111.013299609
"9483",-28350.6493857949
"9484",749374.517228667
"9485",434671.255821297
"9486",69731.6697934036
"9487",346763.21747834
"9488",23487.6045303396
"9489",599489.373104197
"9490",835108.873351528
"9491",456840.836204509
"9492",470374.301329187
"9493",411964.648749785
"9494",345157.477146627
"9495",568808.157094373
"9496",364931.020200493
"9497",165465.774201176
"9498",1147656.10285249
"9499",372511.568021471
"9500",571334.743075701
"9501",265453.23217366
"9502",338407.714558577
"9503",535170.074428793
"9504",586984.014413917
"9505",246500.458303946
"9506",1037477.79413608
"9507",267266.684903068
"9508",260960.329933189
"9509",782522.107170512
"9510",416072.615927261
"9511",757847.448495152
"9512",878074.374752237
"9513",669330.669925979
"9514",463557.28228792
"9515",390204.545062323
"9516",273545.480436471
"9517",943613.370834633
"9518",366843.729037387
"9519",741418.822796139
"9520",550062.663708383
"9521",742694.722631784
"9522",27643.4471225691
"9523",419201.137658721
"9524",384572.587919646
"9525",342640.691436423
"9526",1449162.18537305
"9527",396206.81841423
"9528",1152055.87704319
"9529",281152.943911434
"9530",758609.148671046
"9531",355182.026493526
"9532",346255.945754027
"9533",772807.421632923
"9534",278661.099406808
"9535",254217.102012941
"9536",3645.36828461528
"9537",864161.804465121
"9538",228577.262847628
"9539",726033.381161723
"9540",213229.919343736
"9541",26541.191989421
"9542",170879.918859544
"9543",268139.131648901
"9544",491024.613080775
"9545",571488.774884466
"9546",-31848.9171693584
"9547",461809.729523615
"9548",249579.737307678
"9549",485535.564057366
"9550",557140.699744554
"9551",1256264.79440083
"9552",399519.559975274
"9553",484476.961833594
"9554",244370.552044238
"9555",409896.339419886
"9556",483038.532175768
"9557",801938.677737309
"9558",192919.489968777
"9559",1119551.52086967
"9560",551006.965060273
"9561",534854.549104298
"9562",460734.493172414
"9563",586086.148064821
"9564",447654.220765432
"9565",562656.899136821
"9566",362738.904885925
"9567",586060.209350076
"9568",324038.092496361
"9569",234625.565921581
"9570",154680.562482467
"9571",658175.068002553
"9572",358281.503280064
"9573",346495.009538237
"9574",355609.320051526
"9575",490990.591614298
"9576",820702.495657659
"9577",215005.283691581
"9578",827639.819179333
"9579",546758.073446788
"9580",639133.074142289
"9581",822278.371524248
"9582",155665.737674815
"9583",429520.317902698
"9584",1620519.57350577
"9585",756568.565221606
"9586",536495.081237029
"9587",472678.026276301
"9588",506748.043717696
"9589",567091.659016509
"9590",338351.086989355
"9591",665920.693407425
"9592",144764.358787689
"9593",950962.801215549
"9594",137354.623773875
"9595",619729.019952656
"9596",812776.932083644
"9597",200619.575432473
"9598",-39841.6668674224
"9599",881330.903289519
"9600",426328.293969282
"9601",310088.483803797
"9602",132534.404160789
"9603",449126.991354777
"9604",123532.913734849
"9605",158603.058288804
"9606",584046.047210205
"9607",487622.043639393
"9608",767513.680325232
"9609",254673.773598831
"9610",241744.386730511
"9611",642827.44295484
"9612",563565.488153021
"9613",529474.940631086
"9614",839260.20424197
"9615",518652.080581922
"9616",455310.325540855
"9617",121163.894457599
"9618",526480.699029583
"9619",846370.510078474
"9620",315023.875061996
"9621",242502.583319447
"9622",1014339.16807736
"9623",549695.350293864
"9624",323928.617234514
"9625",504724.356331309
"9626",804717.433224084
"9627",623723.056120644
"9628",753595.083940518
"9629",337210.63289848
"9630",454699.150823417
"9631",382027.308625219
"9632",376142.377865149
"9633",176135.746422514
"9634",650362.332234037
"9635",554230.698186449
"9636",876002.086632188
"9637",1028855.30085054
"9638",558685.465379595
"9639",683359.144546081
"9640",576202.717544758
"9641",449619.076747543
"9642",587475.694976077
"9643",630465.584914178
"9644",564466.063857384
"9645",399666.43668487
"9646",620860.703240167
"9647",409211.232308405
"9648",375433.713259071
"9649",784957.209092909
"9650",539579.851387352
"9651",601026.432998087
"9652",657254.790259631
"9653",619220.819731956
"9654",469197.40663876
"9655",155472.043156201
"9656",640993.096100637
"9657",516045.2247748
"9658",251604.793672501
"9659",849232.790295317
"9660",586618.901978802
"9661",755148.755122685
"9662",1096081.74742884
"9663",267177.98374384
"9664",823656.329982432
"9665",535682.281829208
"9666",62719.3085964153
"9667",989832.574670122
"9668",281985.69088207
"9669",266480.578391858
"9670",489369.76640208
"9671",313253.446924799
"9672",319616.525432209
"9673",234670.727867304
"9674",564856.208760296
"9675",788632.942983808
"9676",526912.463871425
"9677",279174.023702347
"9678",192387.436857581
"9679",800079.698727229
"9680",474828.003889797
"9681",277915.798320173
"9682",556006.434388547
"9683",652765.429342794
"9684",502462.679226447
"9685",573433.662463545
"9686",408452.022679858
"9687",940014.474535257
"9688",429965.645157942
"9689",865755.297972582
"9690",862902.982507592
"9691",162077.406309475
"9692",465228.666179115
"9693",262227.042725922
"9694",278113.948776661
"9695",588021.954507034
"9696",388197.601821563
"9697",268021.889151865
"9698",833643.414139862
"9699",450617.858624504
"9700",249267.45234976
"9701",1267547.0064244
"9702",383655.481248097
"9703",262218.934833578
"9704",757999.094635342
"9705",604661.058988558
"9706",740038.057520392
"9707",658701.526752237
"9708",430727.624156083
"9709",115595.063683644
"9710",724419.134627701
"9711",238218.52172049
"9712",613252.486631597
"9713",775832.657314321
"9714",471948.857126848
"9715",221043.710452913
"9716",828802.032002236
"9717",485203.632160106
"9718",347921.913076774
"9719",890500.938070673
"9720",403942.61687969
"9721",146332.355954193
"9722",472137.27352412
"9723",520302.229619773
"9724",791905.156057977
"9725",640171.382156119
"9726",334044.528149737
"9727",285899.374454706
"9728",587049.762130748
"9729",447050.512460302
"9730",201426.276806047
"9731",460333.914881952
"9732",367894.290887452
"9733",471007.114013614
"9734",997324.068732332
"9735",271162.523064237
"9736",474505.832330273
"9737",836478.825257412
"9738",650349.406111012
"9739",447209.485011539
"9740",1168193.78645719
"9741",866572.683446226
"9742",556020.642208249
"9743",219521.816654251
"9744",1074379.384686
"9745",755737.670765349
"9746",1467552.67974715
"9747",355194.608440184
"9748",607426.733269399
"9749",469913.224320196
"9750",827931.217942553
"9751",465954.533504897
"9752",728264.011190628
"9753",763880.258056195
"9754",133488.051727778
"9755",1266938.01361842
"9756",765278.998828872
"9757",500749.663520618
"9758",734429.679548853
"9759",565543.642796966
"9760",174098.308254975
"9761",926140.570531649
"9762",280913.846310023
"9763",597315.818588754
"9764",426510.563135002
"9765",233488.864424194
"9766",289043.31857738
"9767",961078.511541822
"9768",391472.911972083
"9769",56550.077604242
"9770",478966.110390743
"9771",283070.083671632
"9772",726146.547928455
"9773",566797.381464481
"9774",358176.067823995
"9775",613996.18154728
"9776",453247.188588833
"9777",639448.108275977
